Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30
Revenue,401814.0,0.0,0.0,53418112.0,202009160.0,175327717.0,124218213.0,95627051.0
Revenue Growth,0.0,0.0,-1.0,-0.7356,0.1522,0.4114,0.299,
Cost of Revenue,236661.0,0.0,0.0,48713456.0,182692715.0,157904729.0,99733216.0,69686610.0
Gross Profit,165153.0,0.0,0.0,4704656.0,19316445.0,17422988.0,24484997.0,25940441.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,2202161.0,889107.0,2814205.0,7628134.0,5858931.0,5610869.0,6642383.0,6852066.0
Operating Expenses,2202161.0,889107.0,2814205.0,15137604.0,7058041.0,5788048.0,6642383.0,6852066.0
Operating Income,-2037008.0,-889107.0,-2814205.0,-10432948.0,12258404.0,11634940.0,17842614.0,19088375.0
Interest Expense,-3977.0,-27.0,0.0,3710945.0,5295616.0,4000626.0,2806338.0,2240872.0
Earnings before Tax,27555442.0,-82889335.0,-28427244.0,-7558230.0,5135757.0,9434787.0,15862377.0,14992414.0
Income Tax Expense,0.0,0.0,0.0,-802627.0,3729238.0,2606479.0,4156641.0,4520840.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,-28488305.0,82206040.0,26227138.0,0.0,0.0,0.0,0.0,0.0
Net Income,27555442.0,-82889335.0,-28427244.0,-6755603.0,1406519.0,6828308.0,11705736.0,10471574.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,27555442.0,-82889335.0,-28427244.0,-6755603.0,1406519.0,6828308.0,11705736.0,10471574.0
EPS,1.53,-7.11,-2.87,-1.46,1.44,1.53,2.61,2.34
EPS Diluted,1.53,-7.11,-2.87,-1.46,1.44,1.53,1.8,1.98
Weighted Average Shs Out,12660314.0,11061679.0,9618852.0,9567034.0,781373.0,781373.0,,
Weighted Average Shs Out (Dil),18055150.0,11653729.0,9914313.0,9323108.0,6462577.0,4560000.0,4444000.0,4444000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.411,0.0,0.0,0.0881,0.0956,0.0994,0.1971,0.2713
EBITDA Margin,68.641,-2.001,-0.38,0.038,0.084,0.104,0.183,0.214
EBIT Margin,68.5677,0.0,0.0,-0.072,0.0516,0.0766,0.1503,0.1802
Profit Margin,68.578,-2.156,-0.505,-0.126,0.007,0.039,0.094,0.11
Free Cash Flow margin,-5.02,0.0,0.0,-0.3757,-0.0518,-0.1153,-0.3529,0.0267
EBITDA,27580774.0,-82889362.0,-28427244.0,2036028.0,16883697.0,18251816.0,22724010.0,20435763.0
EBIT,27551465.0,-82889362.0,-28427244.0,-3847285.0,10431373.0,13435413.0,18668715.0,17233286.0
Consolidated Income,27555442.0,-82889335.0,-28427244.0,-6755603.0,1406519.0,6828308.0,11705736.0,10471574.0
Earnings Before Tax Margin,68.5776,0.0,0.0,-0.1415,0.0254,0.0538,0.1277,0.1568
Net Profit Margin,68.5776,0.0,0.0,-0.1265,0.007,0.0389,0.0942,0.1095
