date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,862126000.0,983670000.0,899599000.0,544276000.0,264422000.0,316169000.0,431036000.0,260889000.0,165156000.0,66999826.0,34041607.0,19038514.0
,costOfRevenue,0.0,666314000.0,465490000.0,316129000.0,226685000.0,272575000.0,219262000.0,158088000.0,120310000.0,6277860.0,1981550.0,1077145.0
,grossProfit,862126000.0,317356000.0,434109000.0,228147000.0,37737000.0,43594000.0,211774000.0,102801000.0,44846000.0,60721966.0,32060057.0,17961369.0
,grossProfitRatio,1.0,0.322624457389165,0.482558339882548,0.419175197877547,0.142715053966765,0.137881955536438,0.491313950574894,0.394041143934777,0.271537213301364,0.906300353675545,0.941790350849183,0.943422842770187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,62578000.0,80054000.0,69308000.0,66016000.0,55089000.0,50105000.0,32152000.0,20779000.0,14543000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1864000.0,-2126000.0,1551000.0,3551000.0,-4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,62578000.0,81876000.0,70838000.0,67306000.0,56271000.0,50839000.0,32656000.0,21127000.0,14799000.0,0.0,0.0,0.0
