date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2008-12-31_FY
,revenue,2257075000.0,2176683000.0,2170103000.0,2032925000.0,1973964000.0,1871965000.0,1837700000.0,1731100000.0,1676005000.0,1489179000.0,1383271000.0,1792692000.0
,costOfRevenue,1684571000.0,1699000000.0,1734797000.0,1625942000.0,1564319000.0,1521115000.0,1572301000.0,1505600000.0,1459701000.0,1303820000.0,1203469000.0,1547348000.0
,grossProfit,572504000.0,477683000.0,435306000.0,406983000.0,409645000.0,350850000.0,265399000.0,225500000.0,216304000.0,185359000.0,179802000.0,245344000.0
,grossProfitRatio,0.253648638171084,0.219454555394607,0.200592322115586,0.200195777020795,0.207524048057614,0.187423375971239,0.144419110845078,0.130263993992259,0.129059280849401,0.124470597557446,0.129983206472195,0.136857865154751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,-28200000.0,-27700000.0,0.0,-23500000.0,-22200000.0,-19600000.0,-18970000.0,0.0,0.0,167383000.0,182389000.0
,SellingAndMarketingExpenses,0.0,310567000.0,266193000.0,0.0,260364000.0,244145000.0,224077000.0,209070000.0,0.0,0.0,0.0,0.0
,otherExpenses,5217000.0,1953000.0,-2533000.0,1091000.0,-1959000.0,-1757000.0,-587000.0,2316000.0,-528000.0,0.0,0.0,0.0
,operatingExpenses,366772000.0,362893000.0,278474000.0,246855000.0,257245000.0,347292000.0,253416000.0,219700000.0,206708000.0,186776000.0,175475000.0,201447000.0
,costAndExpenses,2051343000.0,2061893000.0,2013271000.0,1872797000.0,1821564000.0,1868407000.0,1825717000.0,1725300000.0,1666409000.0,1490596000.0,1378944000.0,1748795000.0
,interestExpense,0.0,-46489000.0,-39008000.0,0.0,-28178000.0,-32884000.0,-41525000.0,-33200000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
