Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,21100000.0,18300000.0,12000000.0,7100000.0,134600000.0,147800000.0,89400000.0
Stock-based compensation,198800000.0,192300000.0,45100000.0,44400000.0,103900000.0,61600000.0,27200000.0
Operating Cash Flow,254200000.0,225500000.0,137700000.0,253600000.0,154100000.0,144500000.0,6400000.0
Capital Expenditure,-21700000.0,-13700000.0,-13500000.0,-13000000.0,-7600000.0,-9900000.0,-12700000.0
Acquisitions and disposals,105000000.0,-1900000.0,-219100000.0,-600000.0,-14800000.0,0.0,-58800000.0
Investment purchases and sales,-125000000.0,-15400000.0,-51600000.0,-142100000.0,-15100000.0,141100000.0,-580500000.0
Investing Cash flow,-41700000.0,-31000000.0,-284200000.0,-155700000.0,-13100000.0,-97800000.0,-546300000.0
Issuance (repayment) of debt,-38000000.0,33500000.0,302100000.0,-124000000.0,136900000.0,-134600000.0,14400000.0
Issuance (buybacks) of shares,-71200000.0,-74100000.0,-98600000.0,0.0,0.0,0.0,0.0
Dividend payments,-31800000.0,-27500000.0,-13100000.0,-10900000.0,0.0,0.0,0.0
Financing Cash Flow,-67400000.0,-96400000.0,112900000.0,-230600000.0,-152500000.0,-31500000.0,530300000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,-2100000.0,-1600000.0,1000000.0
Net cash flow / Change in cash,145100000.0,98100000.0,-33600000.0,-132700000.0,-13600000.0,13600000.0,-8600000.0
Free Cash Flow,232500000.0,211800000.0,124200000.0,240600000.0,146500000.0,134600000.0,-6300000.0
Net Cash/Marketcap,-0.0399,-0.0779,-0.0779,-0.0779,-0.0779,-0.0779,-0.0779
