date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,604000000.0,1560000000.0,1615000000.0,1569000000.0,1532000000.0,1565000000.0,1329000000.0,1034000000.0,165000000.0,155000000.0
,costOfRevenue,275000000.0,0.0,0.0,0.0,0.0,0.0,0.0,237000000.0,110000000.0,110000000.0
,grossProfit,329000000.0,0.0,0.0,0.0,0.0,0.0,0.0,797000000.0,55000000.0,45000000.0
,grossProfitRatio,0.544701986754967,1.0,1.0,1.0,1.0,1.0,0.0,0.770793036750484,0.333333333333333,0.290322580645161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,954000000.0,1018000000.0,1061000000.0,957000000.0,966000000.0,663000000.0,646000000.0,0.0,56000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-22000000.0,308000000.0,309000000.0,289000000.0,329000000.0,313000000.0,229000000.0,2000000.0,33000000.0,0.0
,operatingExpenses,0.0,1043000000.0,1126000000.0,1234000000.0,1140000000.0,1203000000.0,965000000.0,0.0,0.0,0.0
,costAndExpenses,945000000.0,1719000000.0,1487000000.0,3379000000.0,1509000000.0,1550000000.0,1261000000.0,1048000000.0,180000000.0,155000000.0
,interestExpense,41000000.0,22000000.0,26000000.0,25000000.0,25000000.0,28000000.0,13000000.0,12000000.0,1000000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,168000000.0,169000000.0,160000000.0,213000000.0,222000000.0,268000000.0,298000000.0,315000000.0,16000000.0,3000000.0
,EBITDA,-173000000.0,10000000.0,288000000.0,-1597000000.0,245000000.0,283000000.0,366000000.0,301000000.0,1000000.0,4000000.0
,EBITDARatio,-0.286423841059603,0.00641025641025641,0.178328173374613,-1.01784576163161,0.159921671018277,0.180830670926518,0.275395033860045,0.29110251450677,0.00606060606060606,0.0258064516129032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-341000000.0,-159000000.0,128000000.0,-1810000000.0,23000000.0,15000000.0,68000000.0,-14000000.0,-15000000.0,0.0
,operatingIncomeRatio,-0.564569536423841,-0.101923076923077,0.0792569659442725,-1.15360101975781,0.0150130548302872,0.00958466453674121,0.0511662904439428,-0.0135396518375242,-0.0909090909090909,0.00645161290322581
,totalOtherIncomeExpensesNet,-632000000.0,13000000.0,5000000.0,1000000.0,-5000000.0,17000000.0,-11000000.0,-2000000.0,1120000000.0,1000000.0
,incomeBeforeTax,-1014000000.0,-132000000.0,48000000.0,-1810000000.0,46000000.0,4000000.0,44000000.0,-28000000.0,1104000000.0,1000000.0
,incomeBeforeTaxRatio,-1.67880794701987,-0.0846153846153846,0.0297213622291022,-1.15360101975781,0.0300261096605744,0.00255591054313099,0.0331075996990218,-0.0270793036750484,6.69090909090909,0.00645161290322581
,incomeTaxExpense,-152000000.0,-16000000.0,57000000.0,-229000000.0,-1000000.0,-10000000.0,35000000.0,-55000000.0,124000000.0,-11000000.0
,netIncome,-238000000.0,-22000000.0,-64000000.0,-397000000.0,21000000.0,-40000000.0,-22000000.0,-7000000.0,983000000.0,12000000.0
,netIncomeRatio,-0.394039735099338,-0.0141025641025641,-0.0396284829721362,-0.253027405991077,0.0137075718015666,-0.0255591054313099,-0.0165537998495109,-0.00676982591876209,5.95757575757576,0.0774193548387097
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.17333333333333,-0.29333,-0.86486,-5.29333,0.28,-0.53333,-0.2973,-0.1,13.337856,0.16
,EPSDiluted,-3.17333333333333,-0.29333,-0.86486,-5.29333,0.28,-0.53333,-0.2973,-0.1,13.337856,0.16
,weightedAverageShsOut,75000000.0,75000000.0,74000000.0,75000000.0,75000000.0,75000000.0,74000000.0,73600000.0,73700000.0,73600000.0
,weightedAverageShsOutDil,75000000.0,75000000.0,74000000.0,75000000.0,75000000.0,75000000.0,74000000.0,73600000.0,73700000.0,73600000.0
