Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,83490000.0,56112000.0,43968000.0,43259000.0,41465000.0,49684000.0
Revenue Growth,0.487917023096664,0.276200873362445,0.0163896530201808,0.043265404558061,-0.165425489091055,
Cost of Revenue,47429000.0,28637000.0,22618000.0,24775000.0,25532000.0,29738000.0
Gross Profit,36061000.0,27475000.0,21350000.0,18484000.0,15933000.0,19946000.0
R&D Expenses,20273000.0,14094000.0,15896000.0,12795000.0,14410000.0,15033000.0
SG&A Expense,22592000.0,18212000.0,17719000.0,12323000.0,9567000.0,10771000.0
Operating Expenses,56445000.0,32306000.0,33615000.0,25118000.0,23977000.0,25804000.0
Operating Income,-20384000.0,-5587000.0,-10303000.0,-6634000.0,-8044000.0,-5858000.0
Interest Expense,0.0,0.0,1275000.0,1115000.0,864000.0,2731000.0
Earnings before Tax,-21519000.0,-5587000.0,-11628000.0,-8444000.0,-8794000.0,-8081000.0
Income Tax Expense,-79000.0,101000.0,-16000.0,-61000.0,140000.0,72000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-21440000.0,-5688000.0,-11612000.0,-8383000.0,-8934000.0,-8153000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-21440000.0,-5688000.0,-11612000.0,-8383000.0,-8934000.0,-8153000.0
EPS,-0.85,-0.31,-0.77,-2.79,-16.48,-15.14
EPS Diluted,-0.85,-0.31,-0.77,-2.79,-16.48,-15.14
Weighted Average Shs Out,25144562.0,18591308.0,15085973.0,3007929.0,,
Weighted Average Shs Out (Dil),25144562.0,18591308.0,15085973.0,3007929.0,542248.0,538388.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.431919990418,0.489645708583,0.485580422125,0.42728680737,0.3843,0.4015
EBITDA Margin,-0.155815067673,-0.0516645280867,-0.169100254731,-0.0795441411036,-0.119,-0.019
EBIT Margin,-0.24414899988,-0.0995687197035,-0.234329512373,-0.153355371137,-0.1912,-0.1077
Profit Margin,-0.256797221224,-0.101368691189,-0.264101164483,-0.19378626413,-0.215,-0.164
Free Cash Flow margin,-0.250173673494,-0.0544803250642,-0.171033478894,-0.177674010033,-0.0323,-0.0589
EBITDA,-13009000.0,-2899000.0,-7435000.0,-3441000.0,-4914000.0,-959000.0
EBIT,-20384000.0,-5587000.0,-10303000.0,-6634000.0,-7930000.0,-5350000.0
Consolidated Income,-21440000.0,-5688000.0,-11612000.0,-8383000.0,-8934000.0,-8153000.0
Earnings Before Tax Margin,-0.257743442328,-0.0995687197035,-0.264465065502,-0.195196375321,-0.2121,-0.1626
Net Profit Margin,-0.256797221224,-0.101368691189,-0.264101164483,-0.19378626413,-0.2155,-0.1641
