date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-895000.0,2322000.0,3037000.0,975000.0,2658000.0,1861000.0,3439000.0,3077000.0,2156000.0,9863000.0,7252000.0,-4843000.0,-9133000.0,-6739000.0,2871000.0,-3620000.0,1270000.0,-5451000.0,-283000.0,-11329000.0,6379000.0,4100000.0,1900000.0,4300000.0,4600000.0
,depreciationAndAmortization,3174000.0,3193000.0,1871000.0,1779000.0,599000.0,754000.0,879000.0,847000.0,933000.0,394000.0,395000.0,501000.0,1073000.0,1691000.0,1798000.0,1873000.0,2106000.0,2027000.0,1917000.0,2182000.0,2074000.0,900000.0,500000.0,200000.0,100000.0
,deferredIncomeTax,-341000.0,-426000.0,83000.0,-1630000.0,135000.0,168000.0,318000.0,307000.0,443000.0,-2481000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440000.0,540000.0,-72000.0,124000.0,-100000.0,-100000.0,-200000.0,0.0
,stockBasedCompensation,671000.0,884000.0,653000.0,344000.0,269000.0,119000.0,134000.0,128000.0,113000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,9480000.0,1574000.0,2331000.0,-2377000.0,-16370000.0,2186000.0,2203000.0,3812000.0,3749000.0,1241000.0,7966000.0,5541000.0,-4428000.0,-7969000.0,-1744000.0,4198000.0,-2233000.0,2760000.0,-4508000.0,30000.0,-6622000.0,9768000.0,3700000.0,-1300000.0,400000.0
,accountsReceivables,887000.0,1244000.0,1414000.0,-2983000.0,-1009000.0,570000.0,610000.0,-233000.0,1868000.0,24000.0,-866000.0,-1544000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-717000.0,-1058000.0,-1847000.0,388000.0,-384000.0,-113000.0,-893000.0,-416000.0,948000.0,-406000.0,-437000.0,1130000.0,1170000.0,1188000.0,113000.0,3056000.0,-1979000.0,-229000.0,640000.0,4973000.0,-4604000.0,-1300000.0,0.0,-400000.0,-100000.0
,accountsPayables,430000.0,197000.0,-245000.0,-756000.0,459000.0,-324000.0,172000.0,23000.0,-67000.0,-640000.0,-905000.0,748000.0,-822000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,27588000.0,18108000.0,16534000.0,14203000.0,16580000.0,32950000.0,30764000.0,28561000.0,24749000.0,21000000.0,19759000.0,11793000.0,6252000.0,10680000.0,18649000.0,20393000.0,16195000.0,18428000.0,15668000.0,20176000.0,20146000.0,26768000.0,17000000.0,13300000.0,14600000.0
,otherNonCashItems,-8841000.0,-15952000.0,2985000.0,8151000.0,16997000.0,-1590000.0,-1844000.0,-4401000.0,-749000.0,-1194000.0,-9164000.0,-5391000.0,9554000.0,12417000.0,3431000.0,-2053000.0,2822000.0,-2158000.0,4849000.0,13128000.0,-3896000.0,-9768000.0,-4400000.0,-400000.0,400000.0
,netCashProvidedByOperatingActivites,3248000.0,-8405000.0,10960000.0,7242000.0,4288000.0,3498000.0,5129000.0,3770000.0,6645000.0,7823000.0,6449000.0,-4192000.0,-2934000.0,-600000.0,6356000.0,398000.0,3965000.0,-1382000.0,2515000.0,3939000.0,-1941000.0,4900000.0,1600000.0,2600000.0,5500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-658000.0,-620000.0,-2212000.0,-745000.0,-339000.0,-599000.0,-831000.0,-424000.0,-431000.0,-780000.0,-659000.0,-86000.0,-400000.0,-682000.0,-809000.0,-1448000.0,-2326000.0,-1657000.0,-1016000.0,-2378000.0,-4050000.0,-1400000.0,-4900000.0,-100000.0,-600000.0
,acquisitionsNet,0.0,0.0,-4123000.0,-21962000.0,0.0,0.0,0.0,0.0,-3802000.0,0.0,0.0,0.0,-1764000.0,0.0,0.0,0.0,0.0,0.0,-580000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,10000.0,0.0,0.0,36000.0,0.0,0.0,8000.0,10000.0,19000.0,54000.0,0.0,0.0,0.0,66000.0,41000.0,0.0,0.0,0.0,-15000.0,-277000.0,921000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-648000.0,-620000.0,-6335000.0,-22671000.0,-339000.0,-599000.0,-823000.0,-414000.0,-4214000.0,-726000.0,-659000.0,-86000.0,-2164000.0,-616000.0,-768000.0,-1448000.0,-2326000.0,-1657000.0,-1611000.0,-2655000.0,-3129000.0,-1400000.0,-4900000.0,-100000.0,-600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5629000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1525000.0,-9000.0,-6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,169000.0,94000.0,0.0,139000.0,38000.0,100000.0,227000.0,0.0,0.0,11700000.0,0.0
