date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,15301000000.0,16883000000.0,14950000000.0,12497000000.0,10776000000.0,9667000000.0,9473000000.0,8346000000.0,7391000000.0,6714000000.0,5539000000.0,5098684000.0,4991600000.0,4067599000.0,3326074000.0,2937628000.0,2593330000.0,2230851000.0,1891811000.0
,costOfRevenue,3787000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,11514000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714000000.0,5539000000.0,5098684000.0,4991600000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.752499836611986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2114000000.0,5731000000.0,5210000000.0,4420000000.0,3680000000.0,3423000000.0,3214000000.0,2647000000.0,2402000000.0,2196000000.0,1852000000.0,1934974000.0,1913679000.0,1758388000.0,1505185000.0,1351082000.0,1185837000.0,1862012000.0,965299000.0
,SellingAndMarketingExpenses,657000000.0,934000000.0,907000000.0,898000000.0,811000000.0,821000000.0,862000000.0,841000000.0,775000000.0,841000000.0,782000000.0,755480000.0,1017575000.0,1080057000.0,1051870000.0,1008268000.0,915851000.0,851150000.0,694010000.0
,otherExpenses,5000000.0,27000000.0,-14000000.0,-2000000.0,-63000000.0,-84000000.0,-7000000.0,-27000000.0,-22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3351000000.0,7187000000.0,6576000000.0,5754000000.0,4864000000.0,4610000000.0,4397000000.0,3746000000.0,3407000000.0,4001000000.0,2782000000.0,2831831000.0,3043260000.0,2959487000.0,3096579000.0,2544444000.0,2246658000.0,2832713000.0,1749814000.0
,costAndExpenses,7138000000.0,7187000000.0,6576000000.0,5754000000.0,4864000000.0,4610000000.0,4397000000.0,3746000000.0,3407000000.0,4001000000.0,2782000000.0,2831831000.0,3043260000.0,2959487000.0,3096579000.0,2544444000.0,2246658000.0,2832713000.0,1749814000.0
,interestExpense,380000000.0,224000000.0,186000000.0,154000000.0,95000000.0,61000000.0,48000000.0,14000000.0,20000000.0,25000000.0,52000000.0,115109000.0,103600000.0,0.0,0.0,0.0,0.0,62936000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,580000000.0,522000000.0,459000000.0,436000000.0,373000000.0,366000000.0,321000000.0,258000000.0,230000000.0,194000000.0,148000000.0,141377000.0,112006000.0,97642000.0,99782000.0,109936000.0,123317000.0,119551000.0,90505000.0
,EBITDA,8743000000.0,10218000000.0,8833000000.0,7179000000.0,6285000000.0,5423000000.0,5397000000.0,4858000000.0,4214000000.0,2907000000.0,2905000000.0,2408230000.0,2060346000.0,1205754000.0,329277000.0,503120000.0,469989000.0,-482311000.0,232502000.0
,EBITDARatio,0.571400562054768,0.605224190013623,0.590836120401338,0.574457869888773,0.583240534521158,0.560980655839454,0.569724480101341,0.582075245626647,0.570152888648356,0.432975871313673,0.524462899440332,0.472323838857242,0.412762641237279,0.296428925270166,0.0989986993674825,0.171267430729827,0.181229924460057,-0.216200454445411,0.122899169103045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,8163000000.0,9696000000.0,8374000000.0,6743000000.0,5912000000.0,5057000000.0,5076000000.0,4600000000.0,3984000000.0,2713000000.0,2757000000.0,2266853000.0,1948340000.0,1108112000.0,229495000.0,393184000.0,346672000.0,-601862000.0,141997000.0
,operatingIncomeRatio,0.533494542840337,0.574305514422792,0.560133779264214,0.539569496679203,0.548626577579807,0.523119892417503,0.535838699461628,0.551162233405224,0.539033960221892,0.404081024724456,0.497743274959379,0.44459570351879,0.390323743889735,0.272424100802464,0.068998765511531,0.133844040157569,0.133678320923292,-0.269790317685941,0.0750587664412566
,totalOtherIncomeExpensesNet,-23000000.0,259000000.0,-984000000.0,-67000000.0,-171000000.0,-38000000.0,25000000.0,-119000000.0,-68000000.0,6000000.0,4000000.0,10396000.0,-2336710000.0,456346000.0,-414020000.0,-51713000.0,-23604000.0,17876000.0,26282000.0
,incomeBeforeTax,7760000000.0,9731000000.0,7204000000.0,6522000000.0,5646000000.0,4958000000.0,5079000000.0,4500000000.0,3932000000.0,2746000000.0,2757000000.0,2218051000.0,-383213000.0,1671432000.0,294172000.0,407338000.0,323700000.0,-611520000.0,158388000.0
,incomeBeforeTaxRatio,0.507156395006862,0.576378605698039,0.481872909698997,0.521885252460591,0.523942093541203,0.512878866245992,0.536155389000317,0.539180445722502,0.531998376403734,0.408996127494787,0.497743274959379,0.435024214091322,-0.0767715762480968,0.410913661843264,0.0884442138088329,0.138662213186966,0.124820211851172,-0.274119607270947,0.0837229511827556
,incomeTaxExpense,1349000000.0,1613000000.0,1345000000.0,2607000000.0,1587000000.0,1150000000.0,1462000000.0,1384000000.0,1174000000.0,842000000.0,910000000.0,755427000.0,-129298000.0,585546000.0,243982000.0,140619000.0,85640000.0,-220778000.0,41959000.0
,netIncome,6411000000.0,8118000000.0,5859000000.0,3915000000.0,4059000000.0,3808000000.0,3617000000.0,3116000000.0,2759000000.0,1906000000.0,1846000000.0,1462532000.0,-253915000.0,1085886000.0,50190000.0,266719000.0,238060000.0,-385793000.0,116429000.0
,netIncomeRatio,0.41899222273054,0.480838713498786,0.39190635451505,0.313275186044651,0.376670378619154,0.393917451122375,0.381822020479257,0.373352504193626,0.373291841428765,0.283884420613643,0.333273153998917,0.286844997650374,-0.0508684590111387,0.266959943691598,0.0150898627029946,0.0907940011465032,0.0917970331581403,-0.172935350680077,0.0615436742888164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,6.30383480825959,7.98,5.63,3.67,3.7,3.36,3.11,0.257,2.202,1.49,1.41,1.119,-0.195,0.805,0.0370649356403837,0.267,0.238,-0.386,0.135
,EPSDiluted,6.30383480825959,7.94,5.6,3.65,3.69,3.35,3.1,0.256,2.194,1.485,1.405,1.116,-0.195,0.8,0.036964479043151,0.267,0.238,-0.386,0.135
,weightedAverageShsOut,1017000000.0,1017000000.0,1041000000.0,1067000000.0,1098000000.0,1134000000.0,1165000000.0,12110000000.0,1250000000.0,1280000000.0,1310000000.0,1298380000.0,1301480000.0,1348870000.0,1354110000.0,1000000000.0,1000252101.0,1000000000.0,862437037.0
,weightedAverageShsOutDil,1017000000.0,1022000000.0,1047000000.0,1072000000.0,1101000000.0,1137000000.0,1169000000.0,12150000000.0,1260000000.0,1280000000.0,1310000000.0,1302320000.0,1301480000.0,1356950000.0,1357790000.0,1000000000.0,1000252101.0,1000000000.0,862437037.0
