date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,30181000.0,37125000.0,24559000.0,18581000.0,20459000.0
,depreciationAndAmortization,28287000.0,20598000.0,20428000.0,19747000.0,18238000.0
,deferredIncomeTax,-1588000.0,2041000.0,1378000.0,-4140000.0,4390000.0
,stockBasedCompensation,19146000.0,17425000.0,15731000.0,14096000.0,13974000.0
,changeInWorkingCapital,21023000.0,24332000.0,35046000.0,-8511000.0,-6730000.0
,accountsReceivables,8237000.0,-3402000.0,-245000.0,-3003000.0,16905000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,861000.0,-1356000.0,1241000.0,4780000.0,-377000.0
,otherWorkingCapital,0.0,127313000.0,102981000.0,67935000.0,76446000.0
,otherNonCashItems,20911000.0,-23556000.0,-28562000.0,15448000.0,12970000.0
,netCashProvidedByOperatingActivites,117960000.0,77965000.0,68580000.0,55221000.0,63301000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-5266000.0,-8082000.0,-4084000.0,-3361000.0,-4087000.0
,acquisitionsNet,-91883000.0,-11143000.0,-26640000.0,-37886000.0,-7464000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-869000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,853000.0
,otherInvestingActivites,-1465000.0,-1174000.0,-564000.0,-961000.0,-1964000.0
,netCashUsedForInvestingActivites,-98614000.0,-20399000.0,-31288000.0,-42208000.0,-13531000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-208420000.0,0.0,-216000000.0,-252000000.0,-232500000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-19573000.0,-20612000.0,-64441000.0,-32601000.0,-18023000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,220517000.0,-11439000.0,282360000.0,267326000.0,202636000.0
,netCashUsedProvidedByFinancingActivities,-7476000.0,-32051000.0,1919000.0,-17275000.0,-47887000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,606000.0,229000.0,-534000.0,456000.0,-581000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,12476000.0,25744000.0,38677000.0,-3806000.0,1302000.0
,cashAtEndOfPeriod,83204000.0,70728000.0,44984000.0,6307000.0,10113000.0
,cashAtBeginningOfPeriod,70728000.0,44984000.0,6307000.0,10113000.0,8811000.0
,operatingCashFlow,117960000.0,77965000.0,68580000.0,55221000.0,63301000.0
,capitalExpenditure,-6731000.0,-9256000.0,-4648000.0,-4322000.0,-6051000.0
,freeCashFlow,111229000.0,68709000.0,63932000.0,50899000.0,57250000.0
