date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-05-25_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,617823000.0,459016000.0,391406000.0,432727000.0,863292000.0,1067899000.0,1123992000.0,1147541000.0,1098933000.0,791175000.0,360729000.0,288231000.0,188690000.0,84689000.0,33797000.0,35915000.0,0.0,38230000.0,39296000.0,34467898.0,51451527.0
,costOfRevenue,487957000.0,375177000.0,265314000.0,269556000.0,660820000.0,698976000.0,630960000.0,541475000.0,499671000.0,306981000.0,147014000.0,104320000.0,84321000.0,58569000.0,42764000.0,36595000.0,0.0,24560000.0,20105000.0,23261717.0,34549273.0
,grossProfit,129866000.0,83839000.0,126092000.0,163171000.0,202472000.0,368923000.0,493032000.0,606066000.0,599262000.0,484194000.0,213715000.0,183911000.0,104369000.0,26120000.0,-8967000.0,-680000.0,0.0,13670000.0,19191000.0,11206181.0,16902254.0
,grossProfitRatio,0.210199361305746,0.182649406556634,0.32215142333025,0.377076077989125,0.234534780815761,0.345466191091105,0.438643691414174,0.528143221026525,0.545312589575525,0.611993553891364,0.592453060330608,0.638068077340744,0.5531241719222,0.308422581445052,-0.265319407047963,-0.0189335932061813,0.0,0.357572586973581,0.488370317589577,0.325119361789918,0.328508306468727
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,42293000.0,57350000.0,69243000.0,54012000.0,73738000.0,88591000.0,90261000.0,93829000.0,81049000.0,62217000.0,32530000.0,38299000.0,26797000.0,19030000.0,14937000.0,9251000.0,4961000.0,6785000.0,3238000.0,3296268.0,3836512.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,8075000.0,16151000.0,17575000.0,243000.0,5661000.0,9436000.0,6201000.0,6870000.0,-1546000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,76802000.0,109740000.0,118054000.0,90720000.0,104246000.0,107147000.0,126284000.0,135192000.0,82595000.0,170572000.0,68513000.0,64294000.0,46837000.0,20793000.0,24735000.0,13682000.0,4961000.0,17107000.0,13575000.0,12287347.0,15204695.0
,costAndExpenses,564759000.0,484917000.0,383368000.0,360276000.0,765066000.0,806123000.0,757244000.0,676667000.0,582266000.0,477553000.0,215527000.0,168614000.0,131158000.0,79362000.0,67499000.0,50277000.0,4961000.0,41667000.0,33680000.0,35549064.0,49753968.0
,interestExpense,43399000.0,0.0,0.0,5434000.0,10108000.0,23039000.0,34101000.0,4203000.0,5331000.0,8089000.0,824000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,155331000.0,105732000.0,72130000.0,74887000.0,178978000.0,177227000.0,149068000.0,113529000.0,122414000.0,0.0,0.0,25995000.0,20040000.0,1763000.0,9798000.0,4431000.0,10321000.0,10322000.0,10337000.0,8991079.0,11368182.0
,EBITDA,208395000.0,79831000.0,80168000.0,147338000.0,277204000.0,439003000.0,515816000.0,584403000.0,639081000.0,431449000.0,183860000.0,145612000.0,77572000.0,7090000.0,-23904000.0,-9931000.0,-32249000.0,6885000.0,15953000.0,7909913.0,13065741.0
