date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-316000000.0,1492000000.0,1278000000.0,891000000.0,466000000.0,406000000.0,383000000.0,351000000.0,224844000.0
,depreciationAndAmortization,700000000.0,511000000.0,417000000.0,382000000.0,293000000.0,263000000.0,226000000.0,171000000.0,179386000.0
,deferredIncomeTax,-100000000.0,36000000.0,464000000.0,142000000.0,189000000.0,199000000.0,167000000.0,105000000.0,75802000.0
,stockBasedCompensation,28000000.0,66000000.0,63000000.0,73000000.0,46000000.0,25000000.0,39000000.0,34000000.0,17028000.0
,changeInWorkingCapital,-94000000.0,76000000.0,-72000000.0,-18000000.0,-36000000.0,-11000000.0,-33000000.0,-75000000.0,-109881000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6043000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-94000000.0,76000000.0,-72000000.0,-18000000.0,-36000000.0,-11000000.0,-33000000.0,-75000000.0,-109881000.0
,otherNonCashItems,361000000.0,244000000.0,234000000.0,196000000.0,143000000.0,84000000.0,123000000.0,187000000.0,118630000.0
,netCashProvidedByOperatingActivites,2252000000.0,2532000000.0,2256000000.0,1513000000.0,1077000000.0,801000000.0,800000000.0,651000000.0,359807000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,-1514000000.0,0.0,-1032000000.0,-427000000.0,0.0,-414000000.0,0.0,9000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13000000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-206000000.0,-8000000.0,8000000.0,-85000000.0,99000000.0,8000000.0,84000000.0,33000000.0,0.0
,netCashUsedForInvestingActivites,-1483000000.0,-3910000000.0,-1311000000.0,-3332000000.0,-2286000000.0,-1898000000.0,-1837000000.0,-860000000.0,-546128000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2515000000.0,-1934000000.0,-1998000000.0,-1279000000.0,-333000000.0,-1261000000.0,-304000000.0,-649000000.0,-61332000.0
,commonStockIssued,0.0,0.0,0.0,0.0,345000000.0,460000000.0,0.0,345000000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1530000000.0,-1323000000.0,-1247000000.0,-781000000.0,-351000000.0,-294000000.0,-269000000.0,-221000000.0,-181148000.0
,otherFinancingActivites,-11000000.0,-14000000.0,-8000000.0,-23000000.0,-31000000.0,-36000000.0,-21000000.0,-29000000.0,-7343000.0
,netCashUsedProvidedByFinancingActivities,-809000000.0,1351000000.0,-1126000000.0,2105000000.0,1216000000.0,1072000000.0,1039000000.0,233000000.0,214000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-8000000.0,-1000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-48000000.0,-28000000.0,-164000000.0,286000000.0,7000000.0,-25000000.0,2000000.0,24000000.0,28012000.0
,cashAtEndOfPeriod,81000000.0,129000000.0,157000000.0,321000000.0,35000000.0,28000000.0,53000000.0,51000000.0,27336000.0
,cashAtBeginningOfPeriod,129000000.0,157000000.0,321000000.0,35000000.0,28000000.0,53000000.0,51000000.0,27000000.0,-676000.0
,operatingCashFlow,2252000000.0,2532000000.0,2256000000.0,1513000000.0,1077000000.0,801000000.0,800000000.0,651000000.0,359807000.0
,capitalExpenditure,-1029000000.0,-1645000000.0,-1226000000.0,-1839000000.0,-1745000000.0,-1811000000.0,-1412000000.0,-880000000.0,-546820000.0
,freeCashFlow,1223000000.0,887000000.0,1030000000.0,-326000000.0,-668000000.0,-1010000000.0,-612000000.0,-229000000.0,-187013000.0
