Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,12232000.0,3593000.0,237000.0,1048000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,12232000.0,3593000.0,237000.0,1048000.0
Receivables,10241000.0,4182000.0,0.0,0.0
Inventories,23730000.0,14641000.0,0.0,0.0
Total current assets,47697000.0,22908000.0,278000.0,1179000.0
Property, Plant & Equipment Net,22514000.0,13464000.0,0.0,29352.0
Goodwill and Intangible Assets,1493000.0,1267000.0,0.0,0.0
Long-term investments,0.0,0.0,155543000.0,0.0
Tax assets,0.0,0.0,0.0,
Total non-current assets,24012000.0,14753000.0,155543000.0,
Total assets,71709000.0,37661000.0,155821000.0,156472000.0
Payables,24828000.0,21131000.0,199000.0,199000.0
Short-term debt,0.0,29000.0,0.0,0.0
Total current liabilities,48577000.0,41212000.0,1875000.0,199000.0
Long-term debt,21411000.0,8000000.0,0.0,146615000.0
Total debt,21411000.0,8029000.0,0.0,
Deferred revenue,7522000.0,3213000.0,0.0,
Tax Liabilities,5538000.0,8466000.0,62000.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,25143000.0,10368000.0,4658000.0,
Total liabilities,73720000.0,51580000.0,6533000.0,151472000.0
Other comprehensive income,0.0,0.0,0.0,
Retained earnings (deficit),-4322000.0,0.0,-2630000.0,-303000.0
Total shareholders equity,-662000.0,0.0,5000000.0,5000000.0
Investments,0.0,0.0,155543000.0,0.0
Net Debt,9179000.0,4436000.0,-237000.0,145567000.0
Other Assets,1494000.0,492000.0,41000.0,0.0
Other Liabilities,23749000.0,20052000.0,1676000.0,0.0
