date,,2021-01-31_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY,1988-01-31_FY,1987-01-31_FY,1986-01-31_FY
,revenue,4433185000.0,6343211000.0,6503349000.0,6422676000.0,6418009000.0,6754545000.0,6780129000.0,6691800000.0,6751600000.0,6399800000.0,6253500000.0,6226600000.0,6988440000.0,7370800000.0,7810100000.0,7708000000.0,7816300000.0,7598934000.0,8233900000.0,8388300000.0,8817800000.0,8921200000.0,8011700000.0,6631800000.0,6412100000.0,6097100000.0,5728600000.0,5130600000.0,4714000000.0,4036400000.0,3605500000.0,3049100000.0,2558400000.0,2206300000.0,1851400000.0,1601400000.0
,costOfRevenue,3069063000.0,4235978000.0,4291520000.0,4199718000.0,4166411000.0,4350805000.0,4272605000.0,4223700000.0,4247100000.0,4041600000.0,3976100000.0,4102900000.0,4827769000.0,4786700000.0,5032400000.0,5014000000.0,5017800000.0,5170173000.0,5254100000.0,5507700000.0,5802100000.0,5762400000.0,5218100000.0,4391800000.0,4124800000.0,3893800000.0,3614600000.0,3305100000.0,3042000000.0,2564800000.0,2287100000.0,1926300000.0,1636300000.0,1398800000.0,1179200000.0,1016200000.0
,grossProfit,1364122000.0,2107233000.0,2211829000.0,2222958000.0,2251598000.0,2403740000.0,2507524000.0,2468100000.0,2504500000.0,2358200000.0,2277500000.0,2123700000.0,2160671000.0,2584200000.0,2777700000.0,2694000000.0,2798500000.0,2428761000.0,2979800000.0,2880600000.0,3015600000.0,3158800000.0,2793600000.0,2240000000.0,2287300000.0,2203400000.0,2114000000.0,1825500000.0,1672000000.0,1471600000.0,1318400000.0,1122800000.0,922100000.0,807500000.0,672200000.0,585200000.0
,grossProfitRatio,0.307706987188669,0.332202885888551,0.340106151461347,0.346110873411643,0.350824998843099,0.355870010489234,0.36983426126553,0.368824531516184,0.3709491083595,0.368480265008282,0.364196050211881,0.341068962194456,0.309177870883917,0.350599663537201,0.355654857172123,0.349507005708355,0.358033852334225,0.319618646510155,0.361894120647567,0.343406888165659,0.34199006554923,0.354077926736313,0.348690040815308,0.337766518893815,0.356716208418459,0.361384920700005,0.369025590894809,0.355806338439949,0.354688162918965,0.364582301060351,0.365663569546526,0.368239808468073,0.3604205753596,0.365997371164393,0.363076590688128,0.365430248532534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1233657000.0,1717392000.0,1719826000.0,1720157000.0,1681612000.0,1696648000.0,1690836000.0,1658900000.0,1706400000.0,1679000000.0,1676800000.0,1702500000.0,1994213000.0,2125300000.0,2151500000.0,2089000000.0,2153600000.0,2162048000.0,2232100000.0,2264200000.0,2295900000.0,2275900000.0,2138200000.0,1684400000.0,1594200000.0,1495300000.0,1393300000.0,1304000000.0,1207000000.0,1074300000.0,969600000.0,827100000.0,691700000.0,609000000.0,512800000.0,444800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-8417000.0,7667000.0,7660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1447035000.0,1947408000.0,1951301000.0,1952549000.0,1931769000.0,1946659000.0,1941519000.0,1919700000.0,1967600000.0,1893200000.0,1940500000.0,1966800000.0,2278500000.0,2444700000.0,2452600000.0,2452600000.0,2474900000.0,2452709000.0,2585800000.0,2578700000.0,2650500000.0,2638300000.0,2377900000.0,1885800000.0,1787900000.0,1813600000.0,1583600000.0,1476800000.0,1344000000.0,1188100000.0,1069100000.0,913500000.0,765600000.0,672400000.0,564100000.0,484700000.0
,costAndExpenses,4516098000.0,6183386000.0,6242821000.0,6152267000.0,6098180000.0,6297464000.0,6214124000.0,6143400000.0,6214700000.0,5934800000.0,5916600000.0,6069700000.0,7106269000.0,7231400000.0,7485000000.0,7466600000.0,7492700000.0,7622882000.0,7839900000.0,8086400000.0,8452600000.0,8400700000.0,7596000000.0,6277600000.0,5912700000.0,5707400000.0,5198200000.0,4781900000.0,4386000000.0,3752900000.0,3356200000.0,2839800000.0,2401900000.0,2071200000.0,1743300000.0,1500900000.0
,interestExpense,47618000.0,-46227000.0,52518000.0,62580000.0,63059000.0,-60923000.0,61102000.0,-64500000.0,-69600000.0,-72200000.0,-73800000.0,-74003000.0,0.0,-91556000.0,-87642000.0,-105570000.0,-139100000.0,0.0,-182900000.0,-190400000.0,-224300000.0,-236600000.0,-196700000.0,0.0,-120600000.0,-120100000.0,-124300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,213378000.0,224309000.0,225849000.0,233683000.0,245923000.0,252147000.0,250683000.0,257200000.0,261600000.0,259500000.0,263400000.0,264800000.0,284287000.0,300900000.0,303300000.0,304400000.0,305500000.0,290661000.0,305500000.0,313700000.0,306100000.0,295900000.0,241900000.0,201400000.0,195200000.0,193300000.0,191900000.0,172800000.0,137000000.0,113800000.0,99500000.0,86400000.0,73900000.0,63400000.0,51300000.0,39900000.0
,EBITDA,130465000.0,384134000.0,486377000.0,504092000.0,565752000.0,709228000.0,816688000.0,805600000.0,798500000.0,724400000.0,600300000.0,421800000.0,166458000.0,440300000.0,628400000.0,545800000.0,629100000.0,266713000.0,699500000.0,615700000.0,671300000.0,816400000.0,657700000.0,555600000.0,694600000.0,583000000.0,722300000.0,521500000.0,465000000.0,397300000.0,348800000.0,295700000.0,230400000.0,198500000.0,159400000.0,140400000.0
,EBITDARatio,0.0294291801492606,0.060558288223425,0.0747886973311751,0.0784862882698738,0.0881507021881708,0.105000114737558,0.120453165419124,0.120386144236229,0.118268262337816,0.113191037219913,0.0959942432237947,0.0677416246426621,0.0238190497450075,0.0597357138980843,0.0804599172865904,0.0708095485210171,0.0804856517789747,0.0350987388494228,0.0849536671565115,0.0733998545593267,0.0761301004785774,0.0915123525983052,0.0820924398067826,0.0837781597756265,0.108326445314328,0.0956192288136983,0.126086652934399,0.101645031770163,0.0986423419601188,0.0984292934297889,0.0967410900013868,0.096979436555049,0.0900562851782364,0.0899696324162625,0.0860970076698715,0.0876732858748595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-82913000.0,159825000.0,260528000.0,270409000.0,319829000.0,457081000.0,566005000.0,548400000.0,536900000.0,464900000.0,336900000.0,157000000.0,-117829000.0,139400000.0,325100000.0,241400000.0,323600000.0,-23948000.0,394000000.0,302000000.0,365200000.0,520500000.0,415800000.0,354200000.0,499400000.0,389700000.0,530400000.0,348700000.0,328000000.0,283500000.0,249300000.0,209300000.0,156500000.0,135100000.0,108100000.0,100500000.0
,operatingIncomeRatio,-0.0187028062217119,0.0251962294806211,0.0400605903204641,0.0421022327764938,0.0498330557031004,0.0676701391433472,0.0834799750860197,0.0819510445620013,0.0795218911072931,0.0726428950904716,0.0538738306548333,0.0252144027237979,-0.0168605582934103,0.0189124654040267,0.0416255873804433,0.031318111053451,0.0414006627176541,-0.00315149467017347,0.0478509576263982,0.0360025273297331,0.0414162262695911,0.0583441689458817,0.0518990975698042,0.0534093308000844,0.0778840005614385,0.0639156320217808,0.0925880668924345,0.0679647604568666,0.0695799745439118,0.0702358537310475,0.0691443627790875,0.0686432061919911,0.0611710444027517,0.0612337397452749,0.0583882467322027,0.0627575871112776
,totalOtherIncomeExpensesNet,-21383000.0,0.0,0.0,0.0,0.0,0.0,6069000.0,0.0,0.0,0.0,0.0,0.0,-174935000.0,0.0,0.0,0.0,0.0,221007000.0,0.0,0.0,0.0,0.0,0.0,185200000.0,0.0,0.0,0.0,181700000.0,169200000.0,148100000.0,128400000.0,110400000.0,97100000.0,84400000.0,71700000.0,59500000.0
,incomeBeforeTax,-153404000.0,133891000.0,207962000.0,212689000.0,257675000.0,408784000.0,510768000.0,496200000.0,479800000.0,396700000.0,268700000.0,84500000.0,-380005000.0,60500000.0,253800000.0,135800000.0,184600000.0,15994000.0,211100000.0,111600000.0,140900000.0,283900000.0,219100000.0,410000000.0,378800000.0,269700000.0,406100000.0,399500000.0,375300000.0,322200000.0,280800000.0,227900000.0,172500000.0,155200000.0,131900000.0,114900000.0
,incomeBeforeTaxRatio,-0.0346035638034506,0.0211077638754252,0.031977677962539,0.0331153245158249,0.0401487439484737,0.0605198425652653,0.075333079945824,0.0741504527929705,0.0710646365306001,0.0619863120722523,0.0429679379547453,0.0135708091093052,-0.0543762270263464,0.008208064253541,0.0324963828888234,0.017618059159315,0.0236173125391809,0.00210476890574388,0.0256379115607428,0.0133042451986696,0.0159790423915262,0.0318230731291754,0.0273475042749978,0.0618233360475286,0.0590758097971024,0.0442341441012941,0.0708899207485249,0.0778661365142478,0.0796139159949088,0.079823605192746,0.0778810151157953,0.0747433668951494,0.0674249530956848,0.0703440148665186,0.0712433833855461,0.0717497189958786
,incomeTaxExpense,-81750000.0,22810000.0,37730000.0,-7800000.0,88500000.0,140770000.0,179480000.0,173400000.0,145060000.0,-62518000.0,84450000.0,12700000.0,-140520000.0,13000000.0,20600000.0,14300000.0,66900000.0,6650000.0,74800000.0,45800000.0,44000000.0,120200000.0,83800000.0,151700000.0,140100000.0,102500000.0,154300000.0,158400000.0,138900000.0,116000000.0,98000000.0,79800000.0,58700000.0,64000000.0,57400000.0,48000000.0
,netIncome,-71654000.0,111081000.0,170263000.0,221324000.0,169220000.0,269370000.0,331853000.0,323700000.0,336000000.0,463900000.0,179600000.0,68500000.0,-241065000.0,53800000.0,245600000.0,121500000.0,117700000.0,9344000.0,-389700000.0,71800000.0,-5900000.0,163700000.0,135300000.0,258300000.0,238600000.0,167200000.0,251800000.0,241100000.0,236400000.0,206200000.0,182800000.0,148100000.0,113800000.0,91200000.0,74500000.0,66900000.0
,netIncomeRatio,-0.0161630971863344,0.0175117933172962,0.0261808185290379,0.034459779693075,0.0263664323312728,0.0398798142583993,0.0489449389532264,0.0483726351654263,0.0497659813970022,0.0724866402075065,0.0287199168465659,0.0110011884495551,-0.0344948228789258,0.00729907201389266,0.0314464603526203,0.0157628437986508,0.0150582756547215,0.00122964615826378,-0.0473287263629629,0.00855954126581071,-0.000669101136337862,0.0183495493879747,0.0168878015901744,0.038948701709943,0.0372108981456933,0.0274228731692116,0.0439548929930524,0.0469925544770592,0.050148493848112,0.051085125359231,0.0507003189571488,0.048571709684825,0.0444809255784866,0.0413361736844491,0.0402398185157178,0.0417759460472087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.16,4.37947,6.234,7.50582,4.93238,6.90604,7.79,7.09868,6.87117,8.52757,2.67262,0.92818,-3.25,0.68015,3.05093,1.48715,1.40621,0.11,-4.56858,0.8497,-0.06469,1.55019,1.25743,2.32,2.09298,1.47834,2.22832,2.14,2.11,1.84,1.67,1.45,1.18,0.94,0.78,0.76
,EPSDiluted,-3.16,4.37947,6.234,7.50582,4.93238,6.90604,7.79,7.09868,6.87117,8.52757,2.67262,0.92818,-3.25,0.68015,3.05093,1.48715,1.40621,0.11,-4.56858,0.8497,-0.06469,1.55019,1.25743,2.31,2.09298,1.47834,2.22832,2.14,2.11,1.84,1.67,1.45,1.18,0.94,0.78,0.76
,weightedAverageShsOut,22700000.0,25364000.0,27312000.0,29487000.0,34308000.0,39005000.0,42600000.0,45600000.0,48900000.0,54400000.0,67200000.0,73800000.0,74278000.0,79100000.0,80500000.0,81700000.0,83700000.0,84945455.0,85300000.0,84500000.0,91200000.0,105600000.0,107600000.0,111336207.0,114000000.0,113100000.0,113000000.0,112663551.0,112037915.0,112065217.0,109461078.0,102137931.0,96440678.0,97021277.0,95512821.0,88026316.0
,weightedAverageShsOutDil,22700000.0,25364000.0,27312000.0,29487000.0,34308000.0,39005000.0,42600000.0,45600000.0,48900000.0,54400000.0,67200000.0,73800000.0,74278000.0,79100000.0,80500000.0,81700000.0,83700000.0,84945455.0,85300000.0,84500000.0,91200000.0,105600000.0,107600000.0,111818182.0,114000000.0,113100000.0,113000000.0,112663551.0,112037915.0,112065217.0,109461078.0,102137931.0,96440678.0,97021277.0,95512821.0,88026316.0
