Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,315000000.0,448000000.0,372000000.0,226000000.0,393000000.0
Short-term investments,307000000.0,97000000.0,120000000.0,244000000.0,69000000.0
Cash and short-term investments,307000000.0,97000000.0,120000000.0,244000000.0,69000000.0
Receivables,,,,,
Inventories,10000000.0,11000000.0,10000000.0,9000000.0,10000000.0
Total current assets,3517000000.0,3349000000.0,3398000000.0,3386000000.0,3457000000.0
Property, Plant & Equipment Net,2659000000.0,2756000000.0,2830000000.0,2964000000.0,2932000000.0
Goodwill and Intangible Assets,222000000,146000000,168000000,176000000,302000000
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,1645000000.0,1355000000.0,1634000000.0,1582000000.0,1498000000.0
Total assets,4299000000.0,4065000000.0,4043000000.0,3990000000.0,4066000000.0
Payables,40000000.0,32000000.0,41000000.0,44000000.0,51000000.0
Short-term debt,000000.0,250000000.0,000000.0,54000000.0,273000000.0
Total current liabilities,253000000.0,452000000.0,197000000.0,270000000.0,517000000.0
Long-term debt,1062000000.0,699000000.0,948000000.0,948000000.0,996000000.0
Total debt,1062000000.0,699000000.0,948000000.0,948000000.0,996000000.0
Deferred revenue,,,,,
Tax Liabilities,62000000.0,49000000.0,58000000.0,84000000.0,105000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,1645000000.0,1355000000.0,1634000000.0,1582000000.0,1498000000.0
Total liabilities,1898000000.0,1807000000.0,1832000000.0,1852000000.0,2016000000.0
Other comprehensive income,396000000.0,491000000.0,585000000.0,590000000.0,588000000.0
Retained earnings (deficit),1699000000.0,1462000000.0,1320000000.0,1243000000.0,1156000000.0
Total shareholders equity,2401000000.0,2258000000.0,2211000000.0,2139000000.0,2050000000.0
Investments,,,,,
Net Debt,747000000,501000000,576000000,776000000,876000000
Other Assets,765000000,586000000,523000000,368000000,359000000
Other Liabilities,560000000,544000000,555000000,498000000,443000000
