date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1988-06-30_FY,1987-06-30_FY,1986-06-30_FY
,revenue,598302000.0,1222409000.0,1721005000.0,1595227000.0,728974000.0,1263840000.0,2337413000.0,1861489000.0,1945023000.0,1809807000.0,1096384000.0,587863000.0,876977000.0,690226000.0,596630000.0,427643000.0,339792000.0,270527000.0,209030000.0,264942000.0,184215000.0,230500000.0,244300000.0,245800000.0,200800000.0,161400000.0,155800000.0,123500000.0,100700000.0,97300000.0,112200000.0,104000000.0,117300000.0,107900000.0,64800000.0,61800000.0
,costOfRevenue,480739000.0,919595000.0,1183048000.0,1050809000.0,607888000.0,986144000.0,1493082000.0,1178412000.0,1105886000.0,992704000.0,606098000.0,393806000.0,503631000.0,368175000.0,287037000.0,227492000.0,193659000.0,168766000.0,143362000.0,148573000.0,107056000.0,102000000.0,90100000.0,82900000.0,77000000.0,63500000.0,65900000.0,43400000.0,38700000.0,28900000.0,40800000.0,39900000.0,104200000.0,96300000.0,65000000.0,63100000.0
,grossProfit,117563000.0,302814000.0,537957000.0,544418000.0,121086000.0,277696000.0,844331000.0,683077000.0,839137000.0,817103000.0,490286000.0,194057000.0,373346000.0,322051000.0,309593000.0,200151000.0,146133000.0,101761000.0,65668000.0,116369000.0,77159000.0,128500000.0,154200000.0,162900000.0,123800000.0,97900000.0,89900000.0,80100000.0,62000000.0,68400000.0,71400000.0,64100000.0,13100000.0,11600000.0,-200000.0,-1300000.0
,grossProfitRatio,0.196494412520767,0.24771905311561,0.312583054668638,0.341279328898019,0.166104689604842,0.21972401569819,0.361224567502619,0.366951940086673,0.431427803167366,0.451486263452401,0.447184563072792,0.330105823975994,0.425719260596344,0.466587755314926,0.518902837604546,0.468032915305524,0.430066040401187,0.376158387148048,0.314155862794814,0.43922443402707,0.418852970713568,0.557483731019523,0.631191158411789,0.66273393002441,0.616533864541833,0.606567534076828,0.577021822849807,0.648582995951417,0.615690168818272,0.702980472764645,0.636363636363636,0.616346153846154,0.111679454390452,0.107506950880445,-0.00308641975308642,-0.0210355987055016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,123698000.0,168127000.0,168151000.0,159194000.0,150690000.0,156579000.0,198076000.0,185165000.0,175749000.0,151286000.0,121839000.0,97672000.0,117140000.0,107800000.0,91051000.0,75478000.0,65871000.0,52268000.0,42506000.0,49747000.0,34630000.0,99500000.0,114000000.0,117800000.0,95800000.0,76400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,81000.0,-428000.0,9313000.0,5531000.0,-204000.0,5185000.0,828000.0,2260000.0,2175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,219228000.0,338536000.0,331271000.0,322731000.0,367948000.0,427556000.0,428889000.0,398293000.0,390648000.0,335022000.0,251441000.0,227109000.0,235543000.0,180013000.0,131793000.0,102438000.0,100344000.0,85362000.0,73748000.0,75181000.0,52625000.0,117000000.0,130400000.0,131300000.0,105600000.0,83900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,699967000.0,1258131000.0,1514319000.0,1373540000.0,975836000.0,1413700000.0,1921971000.0,1576705000.0,1496534000.0,1327726000.0,857539000.0,620915000.0,739174000.0,548188000.0,418830000.0,329930000.0,294003000.0,254128000.0,217110000.0,223754000.0,159681000.0,219000000.0,220500000.0,214200000.0,182600000.0,147400000.0,144100000.0,115000000.0,96900000.0,91000000.0,103300000.0,96100000.0,109500000.0,102300000.0,75300000.0,80700000.0
,interestExpense,373000.0,334000.0,489000.0,426000.0,681000.0,2032000.0,1431000.0,1822000.0,1976000.0,3453000.0,2662000.0,2176000.0,5282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,95530000.0,170409000.0,163120000.0,163537000.0,217258000.0,270977000.0,230813000.0,213128000.0,214899000.0,179905000.0,133360000.0,130580000.0,118403000.0,78506000.0,46711000.0,39129000.0,34473000.0,33094000.0,31242000.0,25434000.0,17995000.0,17500000.0,16400000.0,13500000.0,9800000.0,7500000.0,6200000.0,6200000.0,5800000.0,5200000.0,4500000.0,4500000.0,5300000.0,6000000.0,10300000.0,17600000.0
,EBITDA,-6135000.0,134687000.0,369806000.0,385224000.0,-29604000.0,121117000.0,646255000.0,497912000.0,663388000.0,661986000.0,372205000.0,97528000.0,256206000.0,220544000.0,224511000.0,136842000.0,80262000.0,49493000.0,23162000.0,66622000.0,42529000.0,29000000.0,40200000.0,45100000.0,28000000.0,21500000.0,17900000.0,14700000.0,9600000.0,11500000.0,13400000.0,12400000.0,13100000.0,11600000.0,-200000.0,-1300000.0
,EBITDARatio,-0.0102540188734118,0.110181616791107,0.214877934695135,0.241485381077427,-0.0406105018834691,0.0958325420939359,0.276483017763656,0.267480495452834,0.341069488638438,0.365777124301099,0.339484158834861,0.165902599755385,0.292146772378295,0.319524329712297,0.376298543485913,0.31999120761944,0.236209210340444,0.182950315495311,0.110807061187389,0.251458809852723,0.230866107537388,0.125813449023861,0.164551780597626,0.183482506102522,0.139442231075697,0.133209417596035,0.114890885750963,0.119028340080972,0.0953326713008937,0.118191161356629,0.119429590017825,0.119230769230769,0.111679454390452,0.107506950880445,-0.00308641975308642,-0.0210355987055016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-101665000.0,-35722000.0,206686000.0,221687000.0,-246862000.0,-149860000.0,415442000.0,284784000.0,448489000.0,482081000.0,238845000.0,-33052000.0,137803000.0,142038000.0,177800000.0,97713000.0,45789000.0,16399000.0,-8080000.0,41188000.0,24534000.0,11500000.0,23800000.0,31600000.0,18200000.0,14000000.0,11700000.0,8500000.0,3800000.0,6300000.0,8900000.0,7900000.0,7800000.0,5600000.0,-10500000.0,-18900000.0
