date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-81680000.0,16517000.0,12356000.0,-51903000.0,-249479000.0,-104972000.0,12140000.0,24398000.0,25689000.0,9129000.0,17494000.0,33638000.0,26030000.0,23704000.0,26609000.0,22591000.0,254555000.0,58389000.0,50422000.0,42141000.0
,depreciationAndAmortization,150439000.0,140845000.0,134891000.0,124606000.0,153325000.0,138638000.0,22944000.0,16938000.0,16639000.0,16644000.0,16195000.0,17936000.0,17193000.0,12762000.0,11473000.0,14051000.0,15166000.0,14061000.0,11820000.0,0.0
,deferredIncomeTax,-6579000.0,-1593000.0,-10343000.0,-20015000.0,29940000.0,-19878000.0,6613000.0,13643000.0,14376000.0,0.0,0.0,19578000.0,20677000.0,14514000.0,15899000.0,7228000.0,-214665000.0,0.0,0.0,0.0
,stockBasedCompensation,13036000.0,9857000.0,7251000.0,6411000.0,6735000.0,8284000.0,8876000.0,5078000.0,6655000.0,6809000.0,7935000.0,8454000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,16807000.0,78038000.0,29344000.0,-10165000.0,-4327000.0,-10098000.0,12319000.0,14212000.0,37787000.0,-44323000.0,-31913000.0,-776000.0,-5087000.0,10542000.0,321973000.0,-325417000.0,23233000.0,0.0,0.0,0.0
,accountsReceivables,8621000.0,-41754000.0,-29320000.0,-884000.0,-8169000.0,-5070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-5650000.0,-3067000.0,-3848000.0,-5753000.0,5600000.0,-1075000.0,-850000.0,-2286000.0,134000.0,-3146000.0,814000.0,0.0,0.0,0.0,0.0,-1093000.0,-659000.0,0.0,0.0,0.0
,accountsPayables,-27225000.0,0.0,-1102000.0,0.0,0.0,0.0,0.0,0.0,3148000.0,3658000.0,-715000.0,-7528000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,112149000.0,95342000.0,17304000.0,-12040000.0,-1875000.0,2452000.0,12550000.0,231000.0,-13981000.0,-51768000.0,-7445000.0,24468000.0,25244000.0,30331000.0,19789000.0,-302184000.0,23233000.0,0.0,0.0,0.0
,otherNonCashItems,9619000.0,8561000.0,4877000.0,8706000.0,6657000.0,6960000.0,2372000.0,1793000.0,1485000.0,0.0,5908000.0,27533000.0,9050000.0,33453000.0,15623000.0,0.0,0.0,58000.0,0.0,0.0
,netCashProvidedByOperatingActivites,36179000.0,84890000.0,294286000.0,95828000.0,131711000.0,124587000.0,24531000.0,4334000.0,157488000.0,54252000.0,68898000.0,90963000.0,71324000.0,91874000.0,70079000.0,36583000.0,75212000.0,33471000.0,81964000.0,73610000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,396000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7420000.0,-9051000.0,-7216000.0,-8135000.0,-10930000.0,-15711000.0,-7098000.0,-3261000.0,-6012000.0,0.0,0.0
,acquisitionsNet,-15000000.0,-35000000.0,0.0,0.0,-1000000.0,-11000000.0,-1068000000.0,0.0,0.0,-11000000.0,-15000000.0,0.0,-51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-3085000.0,-17102000.0,-20556000.0,-13499000.0,-11218000.0,-97000.0,-102000.0,-90000.0,255000.0,0.0,-87000.0,19000.0,308000.0,-30000.0,-1350000.0,-10762000.0,-1600000.0,0.0,-9750000.0,0.0
,netCashUsedForInvestingActivites,-94118000.0,-166337000.0,-123350000.0,-109979000.0,-88054000.0,-85549000.0,-1085847000.0,-13990000.0,-12531000.0,-18183000.0,-24492000.0,-7235000.0,-58708000.0,-10960000.0,-17061000.0,-17860000.0,-4861000.0,-7047000.0,-9750000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-138744000.0,-58700000.0,-8200000.0,-1154700000.0,-24400000.0,-360000000.0,-103000000.0,-18500000.0,-52500000.0,-248750000.0,-41000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,122376000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287000.0,1488000.0,131177000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1288000.0,-1060000.0,-123000.0,-110000.0,-42000.0,-169000.0,-12180000.0,-18350000.0,-262000.0,-190000.0,-33474000.0,-61338000.0,-9487000.0,-40379000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-11128000.0,-707000.0,-1276000.0,-28702000.0,-480000.0,-1221000.0,-52735000.0,-764000.0,-676000.0,-7099000.0,0.0,0.0,0.0,377000.0,-1317000.0,0.0,-511287000.0,-63067000.0,-52333000.0,-56812000.0
,netCashUsedProvidedByFinancingActivities,15066000.0,77613000.0,11000.0,22394000.0,-24922000.0,-24551000.0,1037423000.0,-29183000.0,-46783000.0,-41227000.0,-68845000.0,-74425000.0,-7217000.0,-49715000.0,-46761000.0,-33188000.0,-43950000.0,-63067000.0,-52333000.0,-56812000.0
