date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,126950000.0,113056000.0,110993000.0,57284000.0,91221000.0,14016000.0,19871000.0,-92273000.0,-46284000.0,56003000.0,-38463000.0,460000.0,-33482000.0,-17274040.0
,depreciationAndAmortization,18141000.0,6659000.0,7063000.0,8132000.0,2399000.0,921000.0,928000.0,742000.0,871000.0,879000.0,1188000.0,1072000.0,1115000.0,932211.0
,deferredIncomeTax,568000.0,-5832000.0,-4167000.0,21224000.0,-41787000.0,0.0,0.0,0.0,0.0,-16245000.0,-399000.0,0.0,0.0,0.0
,stockBasedCompensation,16561000.0,14846000.0,11291000.0,8433000.0,5926000.0,4231000.0,2716000.0,1913000.0,443000.0,-82000.0,297000.0,111000.0,99000.0,74100.0
,changeInWorkingCapital,73252000.0,-20077000.0,226683000.0,34789000.0,20782000.0,-31519000.0,10638000.0,2003000.0,38129000.0,6022000.0,-38240000.0,1663668.0,60955694.0,2287311.0
,accountsReceivables,-34607000.0,15751000.0,-35856000.0,-24059000.0,-15619000.0,-8638000.0,-12216000.0,-5043000.0,-11000.0,-85000.0,284000.0,-329000.0,-1163000.0,-413853.0
,inventory,-10124000.0,-969000.0,-9355000.0,497000.0,-4214000.0,854000.0,-6289000.0,-6000000.0,-1152000.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,8272000.0,6962000.0,-3578000.0,-620000.0,3470000.0,2061000.0,-1279000.0,8492000.0,-1098000.0,-1097000.0,5211000.0,1813000.0,1088000.0,2448174.0
,otherWorkingCapital,385309000.0,312057000.0,332134000.0,105451000.0,70662000.0,49880000.0,81399000.0,70761000.0,68758000.0,30629000.0,24607000.0,62847000.0,61183332.0,227638.0
,otherNonCashItems,19935000.0,18122000.0,10205000.0,-3799000.0,382000.0,748000.0,2090000.0,3033000.0,330000.0,218000.0,-54000.0,382447.0,179000.0,0.0
,netCashProvidedByOperatingActivites,138399000.0,143129000.0,128986000.0,114640000.0,66812000.0,32123000.0,7733000.0,-57949000.0,-47199000.0,-36185000.0,-32544000.0,2634000.0,-29652000.0,-13980418.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3449000.0,-2736000.0,-844000.0,-2029000.0,-1603000.0,-2104000.0,-593000.0,-1646000.0,-753000.0,-685000.0,-294000.0,-714000.0,-135000.0,-1062374.0
,acquisitionsNet,-298541000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-95890000.0,-409707000.0,-491654000.0,-101889000.0,-47364000.0,-63205000.0,-53262000.0,-85567000.0,-97674000.0,-17890000.0,-32781000.0,-56289000.0,-89513000.0,-48380712.0
,salesMaturitiesOfInvestments,378422000.0,253170000.0,79827000.0,28657000.0,31824000.0,37581000.0,53473000.0,75806000.0,49468000.0,26870000.0,58898000.0,28618000.0,105128000.0,64297060.0
,otherInvestingActivites,-241000.0,1349000.0,-809000.0,-11154000.0,-18821000.0,-8506000.0,-4505000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-34699000.0,-157924000.0,-413480000.0,-86415000.0,-35964000.0,-36234000.0,-4887000.0,-12112000.0,-48959000.0,33902000.0,25823000.0,-28385000.0,15480000.0,14853974.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-802000.0,0.0,0.0,0.0,0.0,0.0,0.0,-24344000.0,-6775000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,4361000.0,3928000.0,11582000.0,5681000.0,2052000.0,1867000.0,571000.0,2437000.0,100735000.0,29000.0,4000.0,20000.0,0.0,5000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-10435000.0,0.0,0.0,0.0,-1000.0,-5354000.0,-6044000.0,-975000.0,-1345000.0,4259806.0,-10538000.0,0.0
,netCashUsedProvidedByFinancingActivities,3559000.0,3928000.0,376438000.0,5681000.0,2052000.0,1867000.0,570000.0,62739000.0,87916000.0,27087000.0,-944000.0,4280000.0,64462000.0,5000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,107259000.0,-10867000.0,91944000.0,33906000.0,32900000.0,-2244000.0,3416000.0,-7322000.0,-8242000.0,24804000.0,-7665000.0,-21471000.0,50290000.0,878556.0
,cashAtEndOfPeriod,288640000.0,181381000.0,192248000.0,100304000.0,66398000.0,34152000.0,36396000.0,32980000.0,40302000.0,48544000.0,23740000.0,31405000.0,52877000.0,2585848.0
