date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-53711000.0,-60832000.0,-30060000.0,23471000.0,-111560000.0,-28494000.0,-673955.0,27456000.0
,depreciationAndAmortization,46970000.0,83456000.0,47593000.0,44356000.0,42850000.0,34142000.0,0.0,30785000.0
,deferredIncomeTax,29251000.0,-21631000.0,1154000.0,-12515000.0,13792000.0,-24104000.0,0.0,-8714000.0
,stockBasedCompensation,3440000.0,2934000.0,2804000.0,1886000.0,3250000.0,1124000.0,0.0,0.0
,changeInWorkingCapital,20006000.0,3462000.0,-5050000.0,10524000.0,-39455000.0,112602033.0,577842.0,-16082000.0
,accountsReceivables,4989000.0,-321000.0,-5362000.0,5981000.0,-4101000.0,-42703000.0,0.0,-16911000.0
,inventory,-1745000.0,-388000.0,-1581000.0,-2496000.0,-764000.0,73054000.0,0.0,-2921000.0
,accountsPayables,4168000.0,6499000.0,-10955000.0,-13889000.0,6357000.0,13785000.0,0.0,0.0
,otherWorkingCapital,102573000.0,82567000.0,79105000.0,84155000.0,73631000.0,113086000.0,483967.0,-93875.0
,otherNonCashItems,617000.0,5729000.0,6923000.0,-16049000.0,9273000.0,61625000.0,0.0,0.0
,netCashProvidedByOperatingActivites,26715000.0,20059000.0,3012000.0,35389000.0,30484000.0,13182000.0,-424536.0,33445000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2395000.0,-4176000.0,-4164000.0,-7725000.0,-6004000.0,-516000.0,0.0,-992000.0
,acquisitionsNet,0.0,0.0,0.0,-18000000.0,0.0,-625541000.0,0.0,0.0
,purchasesOfInvestments,0.0,-250000.0,-1587000.0,-11132000.0,-600000.0,0.0,-220502961.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,57765000.0,-220502961.0,0.0
,netCashUsedForInvestingActivites,-2395000.0,-4426000.0,-5751000.0,-36950000.0,-6528000.0,-406165000.0,-220502961.0,-992000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-132423000.0,-10285000.0,-17096000.0,-4015000.0,-4250000.0,-13120000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,210000000.0,0.0
,commonStockRepurchased,-7006000.0,0.0,0.0,0.0,-1488000.0,-4921000.0,0.0,0.0
,dividendsPaid,-5244000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-8034000.0,-16003000.0,-16132000.0,-10000000.0,-331000.0,57765000.0,-5024117.0,-32453000.0
,netCashUsedProvidedByFinancingActivities,-4859000.0,-22047000.0,-22228000.0,-14015000.0,-6069000.0,452917000.0,221635883.0,-32453000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,752000.0,1379000.0,-4714000.0,2797000.0,1660000.0,-2253000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,20213000.0,-5035000.0,-29681000.0,-12779000.0,19547000.0,57681000.0,708386.0,0.0
,cashAtEndOfPeriod,50030000.0,29817000.0,34852000.0,64533000.0,77312000.0,57681000.0,733386.0,0.0
,cashAtBeginningOfPeriod,29817000.0,34852000.0,64533000.0,77312000.0,57765000.0,0.0,25000.0,0.0
,operatingCashFlow,26715000.0,20059000.0,3012000.0,35389000.0,30484000.0,13182000.0,-424536.0,33445000.0
,capitalExpenditure,-2395000.0,-4176000.0,-4164000.0,-7725000.0,-6004000.0,-516000.0,0.0,-992000.0
,freeCashFlow,24320000.0,15883000.0,-1152000.0,27664000.0,24480000.0,11990000.0,-424536.0,32453000.0
