Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,48000000.0,7000000.0,1000000.0,1000000.0,0000000.0
Revenue Growth,,,,,
Cost of Revenue,30000000.0,6000000.0,1000000.0,0000000.0,0000000.0
Gross Profit,18000000.0,1000000.0,-0000000.0,0000000.0,0000000.0
R&D Expenses,10000000.0,6000000.0,5000000.0,8000000.0,5000000.0
SG&A Expense,27000000.0,10000000.0,8000000.0,8000000.0,6000000.0
Operating Expenses,41000000.0,21000000.0,17000000.0,20000000.0,14000000.0
Operating Income,-23000000.0,-20000000.0,-18000000.0,-19000000.0,-14000000.0
Interest Expense,1000000.0,1000000.0,1000000.0,0000000.0,2000000.0
Earnings before Tax,-11000000.0,-21000000.0,-18000000.0,-19000000.0,-27000000.0
Income Tax Expense,,,,,
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-11000000.0,-21000000.0,-18000000.0,-19000000.0,-27000000.0
Preferred Dividends,,,,,
Net Income Com,-11000000.0,-21000000.0,-18000000.0,-19000000.0,-27000000.0
EPS,-0.87,-36.87,-331.20,-996.00,-3432.01
EPS Diluted,-0.87,-36.87,-331.20,-996.00,-3432.01
Weighted Average Shs Out,12000000.0,1000000.0,0000000.0,0000000.0,0000000.0
Weighted Average Shs Out (Dil),12000000.0,1000000.0,0000000.0,0000000.0,0000000.0
Dividend per Share,,,,,
Gross Margin,0.375,0.14285714285714,-0,0,
EBITDA Margin,-0.125,-2,-12,-15,
EBIT Margin,-0.20833333333333,-2.8571428571429,-17,-19,
Profit Margin,-0.22916666666667,-3,-18,-19,
Free Cash Flow margin,,,,,
EBITDA,-6000000.0,-14000000.0,-12000000.0,-15000000.0,-23000000.0
EBIT,-10000000,-20000000,-17000000,-19000000,-25000000
Consolidated Income,-11000000.0,-21000000.0,-18000000.0,-19000000.0,-27000000.0
Earnings Before Tax Margin,-0.22916666666667,-3,-18,-19,
Net Profit Margin,-0.22916666666667,-3,-18,-19,
