date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY
,revenue,891820000.0,909918000.0,986787000.0,1162112000.0,955419000.0,453669000.0,396647000.0,350550000.0,308679000.0,290540000.0,260342000.0,267604000.0,168956000.0,102472000.0,97876000.0,85214000.0,71534000.0,71658000.0,82284000.0,107951000.0,86159000.0,67600000.0
,costOfRevenue,242192000.0,254127000.0,271905000.0,346139000.0,328449000.0,94561000.0,84513000.0,74008000.0,65672000.0,61361000.0,56064000.0,64139000.0,47686000.0,22608000.0,23567000.0,20635000.0,17378000.0,17847000.0,22093000.0,25089000.0,19921000.0,18400000.0
,grossProfit,649628000.0,655791000.0,714882000.0,815973000.0,626970000.0,359108000.0,312134000.0,276542000.0,243007000.0,229179000.0,204278000.0,203465000.0,121270000.0,79864000.0,74309000.0,64579000.0,54156000.0,53811000.0,60191000.0,82862000.0,66238000.0,49200000.0
,grossProfitRatio,0.728429503711511,0.720714394044298,0.724454213523283,0.702146608932702,0.656225174504589,0.791563893499446,0.786931452903967,0.788880330908572,0.787248241700926,0.788803607076478,0.784652495563528,0.760321220908507,0.717760837141031,0.779373877742213,0.759215742367894,0.757844955054334,0.757066569743059,0.750941974378297,0.731503086869865,0.767588998712379,0.768787938578674,0.727810650887574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,188294000.0,203588000.0,215076000.0,232701000.0,208630000.0,75242000.0,70454000.0,61546000.0,49478000.0,40628000.0,36650000.0,40189000.0,30000000.0,18320000.0,18141000.0,16789000.0,14704000.0,17100000.0,19841000.0,15424000.0,9526000.0,7500000.0
,GeneralAndAdministrativeExpenses,99994000.0,93572000.0,109479000.0,118438000.0,117714000.0,47296000.0,30623000.0,29718000.0,27488000.0,23308000.0,20609000.0,26118000.0,95801000.0,54021000.0,49340000.0,45010000.0,40886000.0,40827000.0,44124000.0,48367000.0,32576000.0,0.0
,SellingAndMarketingExpenses,276523000.0,291870000.0,312536000.0,328628000.0,293335000.0,136446000.0,129611000.0,116807000.0,109624000.0,105271000.0,99059000.0,98818000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,355000.0,-434000.0,-3776000.0,-1716000.0,-1251000.0,-1480000.0,301000.0,-10000.0,-728000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,629316000.0,663335000.0,713731000.0,749908000.0,652052000.0,262335000.0,234120000.0,210948000.0,188721000.0,171114000.0,158375000.0,167087000.0,126612000.0,72496000.0,67630000.0,61799000.0,55862000.0,59015000.0,74448000.0,71683000.0,45038000.0,0.0
,costAndExpenses,871508000.0,917462000.0,985636000.0,1096047000.0,980501000.0,356896000.0,318633000.0,284956000.0,254393000.0,232475000.0,214439000.0,231226000.0,174298000.0,95104000.0,91197000.0,82434000.0,73240000.0,76862000.0,96541000.0,96772000.0,64959000.0,52500000.0
,interestExpense,20597000.0,26143000.0,12633000.0,9184000.0,6329000.0,773000.0,768000.0,1291000.0,1766000.0,2452000.0,3464000.0,6287000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
