Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,6000000.0,5000000.0,8000000.0,4000000.0,8000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,3000000.0,3000000.0,3000000.0,3000000.0,2000000.0
Inventories,1000000.0,2000000.0,2000000.0,3000000.0,4000000.0
Total current assets,3000000.0,3000000.0,4000000.0,4000000.0,3000000.0
Property, Plant & Equipment Net,2000000.0,3000000.0,2000000.0,2000000.0,2000000.0
Goodwill and Intangible Assets,1000000,1000000,0,1000000,1000000
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,5000000.0,7000000.0,5000000.0,7000000.0,4000000.0
Total assets,13000000.0,15000000.0,17000000.0,15000000.0,18000000.0
Payables,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0
Short-term debt,3000000.0,1000000.0,3000000.0,2000000.0,1000000.0
Total current liabilities,5000000.0,4000000.0,6000000.0,5000000.0,4000000.0
Long-term debt,5000000.0,7000000.0,4000000.0,6000000.0,4000000.0
Total debt,5000000.0,7000000.0,4000000.0,6000000.0,4000000.0
Deferred revenue,000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,5000000.0,7000000.0,5000000.0,7000000.0,4000000.0
Total liabilities,10000000.0,11000000.0,11000000.0,12000000.0,9000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-43000000.0,-41000000.0,-38000000.0,-31000000.0,-23000000.0
Total shareholders equity,3000000.0,3000000.0,6000000.0,3000000.0,9000000.0
Investments,,,,,
Net Debt,2000000,3000000,-1000000,4000000,-3000000
Other Assets,0,1000000,2000000,2000000,1000000
Other Liabilities,0,1000000,1000000,0,0
