Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,15000000.0,20000000.0,12000000.0,27000000.0,20000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,22000000.0,26000000.0,28000000.0,25000000.0,20000000.0
Inventories,,,,,
Total current assets,36000000.0,58000000.0,67000000.0,40000000.0,44000000.0
Property, Plant & Equipment Net,0000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Goodwill and Intangible Assets,36000000,38000000,42000000,12000000,13000000
Long-term investments,,,,,
Tax assets,000000.0,19000000.0,24000000.0,26000000.0,29000000.0
Total non-current assets,000000.0,5000000.0,8000000.0,0000000.0,1000000.0
Total assets,76000000.0,105000000.0,107000000.0,93000000.0,86000000.0
Payables,1000000.0,1000000.0,1000000.0,0000000.0,1000000.0
Short-term debt,5000000.0,000000.0,000000.0,000000.0,000000.0
Total current liabilities,23000000.0,24000000.0,26000000.0,18000000.0,17000000.0
Long-term debt,000000.0,5000000.0,5000000.0,000000.0,000000.0
Total debt,000000.0,5000000.0,5000000.0,000000.0,000000.0
Deferred revenue,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,000000.0,5000000.0,8000000.0,0000000.0,1000000.0
Total liabilities,23000000.0,29000000.0,34000000.0,18000000.0,17000000.0
Other comprehensive income,-1000000.0,-1000000.0,-1000000.0,-0000000.0,-0000000.0
Retained earnings (deficit),-51000000.0,-23000000.0,-20000000.0,-16000000.0,-20000000.0
Total shareholders equity,53000000.0,76000000.0,73000000.0,75000000.0,69000000.0
Investments,,,,,
Net Debt,-10000000,-15000000,-7000000,-27000000,-20000000
Other Assets,0,0,0,0,0
Other Liabilities,12000000,19000000,19000000,7000000,8000000
