Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,6000000.0,12000000.0,8000000.0,17000000.0,31000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,3000000.0,4000000.0,0000000.0,0000000.0,0000000.0
Inventories,,,,,
Total current assets,2000000.0,3000000.0,1000000.0,1000000.0,1000000.0
Property Plant & Equipment Net,2000000.0,3000000.0,1000000.0,1000000.0,1000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,4000000.0,000000.0,0000000.0,0000000.0,0000000.0
Total assets,12000000.0,22000000.0,17000000.0,26000000.0,33000000.0
Payables,2000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Short-term debt,,,,,
Total current liabilities,4000000.0,3000000.0,2000000.0,2000000.0,1000000.0
Long-term debt,4000000.0,000000.0,000000.0,000000.0,000000.0
Total debt,4000000.0,000000.0,000000.0,000000.0,000000.0
Deferred revenue,000000.0,000000.0,000000.0,0000000.0,0000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,4000000.0,000000.0,0000000.0,0000000.0,0000000.0
Total liabilities,8000000.0,3000000.0,2000000.0,2000000.0,2000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-157000000.0,-140000000.0,-123000000.0,-108000000.0,-96000000.0
Total shareholders equity,4000000.0,20000000.0,15000000.0,24000000.0,31000000.0
Investments,,,,,
Net Debt,-2000000,-12000000,-8000000,-17000000,-31000000
Other Assets,0,3000000,8000000,8000000,1000000
Other Liabilities,2000000,1000000,1000000,1000000,0
