Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,52700000.0,58250000.0,88493000.0
Short-term investments,50611000.0,21475000.0,0.0
Cash and short-term investments,103311000.0,79725000.0,88493000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,105427000.0,81306000.0,89531000.0
Property Plant & Equipment Net,8205000.0,6888000.0,4231000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,8661000.0,9187000.0,5730000.0
Total assets,114088000.0,90493000.0,95261000.0
Payables,4268000.0,2166000.0,3207000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,12690000.0,8767000.0,4710000.0
Long-term debt,0.0,0.0,0.0
Total debt,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,149000.0,48000.0,330000.0
Total liabilities,12839000.0,8815000.0,5040000.0
Other comprehensive income,275058000,-13000.0,0.0
Retained earnings (deficit),-173762000.0,-93562000.0,-38495000.0
Total shareholders equity,101249000.0,-93572000.0,-38492000.0
Investments,50611000.0,21475000.0,0.0
Net Debt,-52700000.0,-79725000.0,-88493000.0
Other Assets,0.0,1581000.0,1038000.0
Other Liabilities,0.0,6601000.0,1503000.0
