date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-102900600.0,-68345186.0,-30965464.0,-28943392.0,-27201653.0
,depreciationAndAmortization,77718.0,37330.0,48935.0,42557.0,20484.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,14756206.0,6115160.0,1754974.0,2072210.0,2031418.0
,changeInWorkingCapital,-35297549.0,191491353.0,-18731041.0,-7704140.0,-15572638.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,2560697.0,7256080.0,251789.0,-645717.0,2188810.0
,otherWorkingCapital,160586968.0,195884517.0,4393164.0,23124205.0,30828345.0
,otherNonCashItems,44907656.0,-175673716.0,17838895.0,8061113.0,19441085.0
,netCashProvidedByOperatingActivites,-78456569.0,-46375059.0,-30053701.0,-26471652.0,-21281304.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-45891.0,-16121.0,-32696.0,-9898.0,-104561.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-45891.0,-16121.0,-32696.0,-9898.0,-104561.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-21660000.0,-7238889.0,-3333333.0,-277778.0,0.0
,commonStockIssued,14125506.0,238233817.0,12881321.0,23677341.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,49947240.0,21393677.0,486028.0,484613.0,9968102.0
,netCashUsedProvidedByFinancingActivities,42412746.0,252388605.0,10034016.0,23884176.0,9968102.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-36089714.0,205997425.0,-20052381.0,-2597374.0,-11417763.0
,cashAtEndOfPeriod,183876453.0,219966167.0,13968742.0,34021123.0,36618497.0
,cashAtBeginningOfPeriod,219966167.0,13968742.0,34021123.0,36618497.0,48036260.0
,operatingCashFlow,-78456569.0,-46375059.0,-30053701.0,-26471652.0,-21281304.0
,capitalExpenditure,-45891.0,-16121.0,-32696.0,-9898.0,-104561.0
,freeCashFlow,-78502460.0,-46391180.0,-30086397.0,-26481550.0,-21385865.0
