Date,2018-12-31,2017-12-31,2017-11-30,2016-12-31,2016-11-30,2015-11-30
Revenue,608194000.0,614838000.0,0.0,565349000.0,0.0,0.0
Revenue Growth,-0.0108,0.0,-1.0,0.0,0.0,
Cost of Revenue,476528000.0,487701000.0,0.0,448167000.0,0.0,58000.0
Gross Profit,122250000.0,127137000.0,0.0,117182000.0,0.0,-58000.0
R&D Expenses,0.0,0.0,,,,
SG&A Expense,105582000.0,105096000.0,1001000.0,97614000.0,514000.0,
Operating Expenses,591526000.0,105096000.0,1001068.0,97614000.0,513552.0,
Operating Income,16668000.0,22041000.0,-1001000.0,19568000.0,-514000.0,-58000.0
Interest Expense,-10020000.0,8752000.0,-8752000.0,7274000.0,-8752000.0,
Earnings before Tax,2752000.0,13387000.0,-722000.0,12294000.0,-359000.0,-58000.0
Income Tax Expense,-3036000.0,5085000.0,0.0,4511000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,,,,
Net Income - Discontinued ops,0.0,0.0,,,,
Net Income,8302000.0,7783000.0,,,,
Preferred Dividends,0.0,0.0,,,,
Net Income Com,-7521000.0,8302000.0,-722000.0,7783000.0,-359000.0,-58000.0
EPS,-0.78,-0.4,-0.2,-0.01,,
EPS Diluted,-0.78,-0.4,-0.2,-0.01,,
Weighted Average Shs Out,8472000.0,8471608.0,4150000.0,5310000.0,5310000.0,
Weighted Average Shs Out (Dil),8471608.0,,,,,
Dividend per Share,0.0,0.0,,,,
Gross Margin,0.201,0.2068,0.0,0.2073,0.0,0.0
EBITDA Margin,0.046,0.044,,,,
EBIT Margin,0.0274,0.036,0.0,0.0346,0.0,
Profit Margin,0.014,0.014,,,,
Free Cash Flow margin,0.0353,-0.0249,,,,
EBITDA,28169000.0,24824000.0,,,,
EBIT,16668000.0,22139000.0,-1001068.0,19568000.0,-513552.0,
Consolidated Income,8302000.0,7783000.0,,,,
Earnings Before Tax Margin,0.0045,0.0218,0.0,0.0217,0.0,0.0
Net Profit Margin,0.0135,0.0138,,,,
