Date,2017-01,2016-01,2015-01,2014-01,2013-01
Revenue,227000000.0,237000000.0,250000000.0,275000000.0,275000000.0
Revenue Growth,,,,,
Cost of Revenue,86000000.0,85000000.0,99000000.0,102000000.0,93000000.0
Gross Profit,140000000.0,152000000.0,152000000.0,173000000.0,182000000.0
R&D Expenses,,,,,
SG&A Expense,172000000.0,169000000.0,173000000.0,175000000.0,174000000.0
Operating Expenses,172000000.0,184000000.0,189000000.0,192000000.0,191000000.0
Operating Income,-32000000.0,-32000000.0,-38000000.0,-19000000.0,-9000000.0
Interest Expense,5000000.0,4000000.0,3000000.0,3000000.0,3000000.0
Earnings before Tax,,,,,
Income Tax Expense,000000.0,000000.0,-2000000.0,-6000000.0,-3000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-37000000.0,-36000000.0,-39000000.0,-16000000.0,-9000000.0
Preferred Dividends,,,,,
Net Income Com,-37000000.0,-36000000.0,-39000000.0,-16000000.0,-9000000.0
EPS,-1.24,-1.19,-1.34,-0.59,-0.34
EPS Diluted,-1.24,-1.19,-1.34,-0.59,-0.34
Weighted Average Shs Out,30000000.0,30000000.0,29000000.0,27000000.0,26000000.0
Weighted Average Shs Out (Dil),30000000.0,30000000.0,29000000.0,27000000.0,26000000.0
Dividend per Share,,,,,
Gross Margin,0.61674008810573,0.64135021097046,0.608,0.62909090909091,0.66181818181818
EBITDA Margin,-0.079295154185022,-0.063291139240506,-0.08,-0,0.036363636363636
EBIT Margin,-0.14096916299559,-0.13502109704641,-0.152,-0.069090909090909,-0.032727272727273
Profit Margin,-0.16299559471366,-0.15189873417722,-0.156,-0.058181818181818,-0.032727272727273
Free Cash Flow margin,,,,,
EBITDA,-18000000.0,-15000000.0,-20000000.0,-0000000.0,10000000.0
EBIT,-32000000,-32000000,-38000000,-19000000,-9000000
Consolidated Income,-37000000.0,-36000000.0,-39000000.0,-16000000.0,-9000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,-0.16299559471366,-0.15189873417722,-0.156,-0.058181818181818,-0.032727272727273
