Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,134300000.0,126466000.0,123926000.0,86341000.0,58222000.0
Revenue Growth,0.0619,0.0205,0.4353,0.483,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,134300000.0,126466000.0,123926000.0,86341000.0,58222000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,95396000.0,89078000.0,89053000.0,63170000.0,44091000.0
Operating Expenses,120093000.0,109414000.0,114298000.0,77034000.0,53637000.0
Operating Income,14207000.0,17052000.0,9628000.0,9307000.0,4585000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,14207000.0,17052000.0,9228000.0,8327000.0,3920000.0
Income Tax Expense,2813000.0,6673000.0,3297000.0,2559000.0,1350000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,11394000.0,10379000.0,5931000.0,5768000.0,2570000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,11394000.0,10379000.0,5931000.0,5768000.0,2570000.0
EPS,0.201,0.184,,,
EPS Diluted,0.201,0.184,,,
Weighted Average Shs Out,58491007.0,58628820.0,57656980.0,57656980.0,
Weighted Average Shs Out (Dil),56675969.0,56054829.0,57656980.0,57656980.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.135,0.158,0.096,0.129,0.114
EBIT Margin,0.1058,0.1348,0.0745,0.0964,0.0673
Profit Margin,0.085,0.082,0.048,0.067,0.044
Free Cash Flow margin,0.4141,0.3217,-0.0521,0.3228,0.2991
EBITDA,18154000.0,20032000.0,11868000.0,11106000.0,6634000.0
EBIT,14207000.0,17052000.0,9228000.0,8327000.0,3920000.0
Consolidated Income,11394000.0,10379000.0,5931000.0,5768000.0,2570000.0
Earnings Before Tax Margin,0.1058,0.1348,0.0745,0.0964,0.0673
Net Profit Margin,0.0848,0.0821,0.0479,0.0668,0.0441
