Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,86597000.0,56357000.0,17439000.0
SG&A Expense,21563000.0,9043000.0,6563000.0
Operating Expenses,108160000.0,65400000.0,24002000.0
Operating Income,-108160000.0,-65400000.0,-24002000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-103441000.0,-64871000.0,-23937000.0
Income Tax Expense,-214000.0,2000.0,36000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-103227000.0,-64873000.0,-23973000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-103227000.0,-64873000.0,-23973000.0
EPS,-3.49,-35.85,-91.61
EPS Diluted,-3.49,-35.85,-91.61
Weighted Average Shs Out,29547427.0,48441000.0,48441000.0
Weighted Average Shs Out (Dil),29547427.0,1809751.0,261695.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-106451000.0,-64843000.0,-23915000.0
EBIT,-108160000.0,-64871000.0,-23937000.0
Consolidated Income,-103227000.0,-64873000.0,-23973000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
