Date,2018-12-31,2017-12-31,2016-12-31
Revenue,498739000.0,399597000.0,312082000.0
Revenue Growth,0.248104965752996,0.280423093930441,
Cost of Revenue,233433000.0,205907000.0,166407000.0
Gross Profit,265306000.0,193690000.0,143275000.0
R&D Expenses,0.0,0.0,
SG&A Expense,210216000.0,163710000.0,137734000.0
Operating Expenses,223508000.0,173168000.0,
Operating Income,41798000.0,20522000.0,5541000.0
Interest Expense,0.0,0.0,
Earnings before Tax,41214000.0,19438000.0,4646000.0
Income Tax Expense,10529000.0,14091000.0,-2448000.0
Net Income - Non-Controlling int,-47000.0,-347000.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,30685000.0,5347000.0,
Preferred Dividends,0.0,0.0,
Net Income Com,30685000.0,5347000.0,1570000.0
EPS,0.47,0.08,0.02
EPS Diluted,0.44,0.08,0.02
Weighted Average Shs Out,68429000.0,68429000.0,68429000.0
Weighted Average Shs Out (Dil),41936000.0,41936000.0,
Dividend per Share,0.0,0.0,
Gross Margin,0.532,0.4847,0.4591
EBITDA Margin,0.088,0.056,
EBIT Margin,0.0826,0.0486,
Profit Margin,0.062,0.013,
Free Cash Flow margin,0.0473,0.0356,
EBITDA,44081000.0,22287000.0,
EBIT,41214000.0,19438000.0,
Consolidated Income,30638000.0,5000000.0,
Earnings Before Tax Margin,0.0826,0.0486,0.0149
Net Profit Margin,0.0615,0.0134,
