date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,0.0,0.0,146000.0,6389000.0,6861000.0,4332000.0,1373000.0,800000.0,800000.0,667000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.0,1726.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,4332000.0,1373000.0,800000.0,800000.0,667000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,52696000.0,38331000.0,34134000.0,45084000.0,157791000.0,106785000.0,32706000.0,42852000.0,83446000.0,57083000.0,12910000.0,4556000.0,17245000.0,18992635.0,10391302.0,5593850.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,27665000.0,19527000.0,19918000.0,14798000.0,14377000.0,17647000.0,12166000.0,15661000.0,19523000.0,14984000.0,11636000.0,7567000.0,8374000.0,9577858.0,8720290.0,4193553.0,39166.0,35356.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
,otherExpenses,385000.0,813000.0,631000.0,465000.0,134000.0,12000.0,-5000.0,-579000.0,-13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
