date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,28274000.0,53294000.0,61431000.0,279745000.0,188961000.0,216001000.0,249048000.0,130617000.0,53944000.0,-127077000.0,134820000.0,82319000.0,-43129000.0,78833000.0,-11501000.0,70638000.0,91428000.0,54061000.0,28840000.0,27784000.0,-5571000.0,10500000.0,15300000.0,1300000.0,-2400000.0,10900000.0,15500000.0,11900000.0,5300000.0,7600000.0,9100000.0,15300000.0
,depreciationAndAmortization,156754000.0,135420000.0,110896000.0,100337000.0,84583000.0,74661000.0,64309000.0,62225000.0,59979000.0,51661000.0,44430000.0,48995000.0,41931000.0,36757000.0,33397000.0,26505000.0,26326000.0,24485000.0,24710000.0,25722000.0,26432000.0,24700000.0,23200000.0,21400000.0,19700000.0,18400000.0,15600000.0,11400000.0,7900000.0,6400000.0,5400000.0,4800000.0
,deferredIncomeTax,67540000.0,11339000.0,-29105000.0,16150000.0,28223000.0,4781000.0,-9867000.0,-16000.0,7995000.0,21462000.0,3665000.0,15305000.0,-10451000.0,-300000.0,3105000.0,-3115000.0,500000.0,-920000.0,1340000.0,-178000.0,480000.0,600000.0,2700000.0,200000.0,200000.0,1000000.0,1500000.0,1300000.0,500000.0,100000.0,600000.0,400000.0
,stockBasedCompensation,9875000.0,12552000.0,16371000.0,17376000.0,15813000.0,16068000.0,12396000.0,8111000.0,4781000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-11402000.0,-2170000.0,-283217000.0,185682000.0,63592000.0,38472000.0,93871000.0,7007000.0,-62103000.0,86130000.0,75503000.0,-26116000.0,60730000.0,15166000.0,5252000.0,-42993000.0,68388000.0,13784000.0,-8517000.0,5635000.0,4034000.0,8700000.0,-7400000.0,5100000.0,13300000.0,-5400000.0,-3300000.0,-13300000.0,-1600000.0,-1100000.0,-900000.0,-1800000.0
,accountsReceivables,-15768000.0,-7846000.0,16936000.0,-15130000.0,-11574000.0,5071000.0,-9316000.0,-11373000.0,-4413000.0,-1554000.0,-24088000.0,-5312000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,2721000.0,-43072000.0,3109000.0,-32459000.0,-21553000.0,-7930000.0,15032000.0,30057000.0,-15159000.0,-67464000.0,-12768000.0,-3506000.0,-17757000.0,-22768000.0,-11777000.0,-9110000.0,-13850000.0,-3789000.0,-5614000.0,-2088000.0,-2628000.0,-4800000.0,1300000.0,-5200000.0,-5800000.0,-3900000.0,-3000000.0,-8100000.0,-1800000.0,-900000.0,-600000.0,-100000.0
,accountsPayables,-14600000.0,18517000.0,24077000.0,12013000.0,5109000.0,11615000.0,-32718000.0,-1337000.0,15994000.0,17324000.0,12559000.0,-13555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,354028000.0,365430000.0,367600000.0,650817000.0,465135000.0,401543000.0,363071000.0,269200000.0,262193000.0,324296000.0,238166000.0,162663000.0,188779000.0,128049000.0,112883000.0,107631000.0,150624000.0,82236000.0,68452000.0,76969000.0,71334000.0,67300000.0,58600000.0,66000000.0,60900000.0,47600000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-2800000.0,-6800000.0,9600000.0,0.0,0.0,0.0,0.0,0.0,-9000000.0,-118077000.0,82000.0,367000.0,3303000.0,304000.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,-100000.0,-100000.0,100000.0,0.0,-100000.0,-200000.0,200000.0,-100000.0
,netCashProvidedByOperatingActivites,222009000.0,206800000.0,131413000.0,408953000.0,292849000.0,297806000.0,306467000.0,252864000.0,205294000.0,-203974000.0,178409000.0,162908000.0,-55465000.0,99161000.0,-7852000.0,96381000.0,102593000.0,75815000.0,48641000.0,64652000.0,20334000.0,31800000.0,50300000.0,12000000.0,6000000.0,24900000.0,29400000.0,11300000.0,12000000.0,12700000.0,14400000.0,18600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48757000.0,-114449000.0,-82615000.0,-128107000.0,-27538000.0,-23430000.0,-19704000.0,-14587000.0,-16557000.0,-28600000.0,-23700000.0,-42100000.0,-46200000.0,-24900000.0,-22400000.0,-38200000.0,-48600000.0,-16100000.0,-12100000.0,-9100000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1597000.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
