date,,2020-06-27_FY,2019-06-29_FY,2018-06-30_FY,2017-07-01_FY,2016-07-02_FY,2015-06-27_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,25086300000.0,19743500000.0,17619900000.0,16761800000.0,16104800000.0,15270000000.0,13685704000.0,12826500000.0,11505892000.0,6304892000.0,5826732000.0,5721372000.0,6148923000.0,5519811000.0,4438383000.0,3237248000.0,2605468000.0,2055598000.0,1622870000.0,1230078000.0,784219000.0
,costOfRevenue,22217100000.0,17230500000.0,15327100000.0,14637000000.0,14094800000.0,13421700000.0,11988485000.0,11243800000.0,10101919000.0,5480346000.0,5052097000.0,4973966000.0,5229059000.0,4665275000.0,3717445000.0,2780128000.0,2253277000.0,1773632000.0,1409755000.0,1074154000.0,673407000.0
,grossProfit,2869200000.0,2513000000.0,2292800000.0,2124800000.0,2010000000.0,1848300000.0,1697219000.0,1582700000.0,1403973000.0,824546000.0,774635000.0,747406000.0,919864000.0,854536000.0,720938000.0,457120000.0,352191000.0,281966000.0,213115000.0,155924000.0,110812000.0
,grossProfitRatio,0.114373183769627,0.127282396738167,0.130125596626542,0.126764428641315,0.124807510804232,0.121041257367387,0.124014007609693,0.123392975480451,0.122022090942623,0.13077876671004,0.13294501960962,0.13063405071371,0.149597579933917,0.154812547023802,0.162432579612891,0.141206357992962,0.135173796032037,0.137169816277307,0.13131982229014,0.126759441271204,0.141302365793229
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,111300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2832500000.0,2229700000.0,500000.0,1913800000.0,1807800000.0,1688200000.0,731000.0,700000.0,-664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2968200000.0,2229700000.0,2039300000.0,1913800000.0,1807800000.0,1688200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,25185300000.0,19460200000.0,17366400000.0,16550800000.0,15902600000.0,15109900000.0,13570124000.0,12711800000.0,11395010000.0,6217724000.0,5751622000.0,5650894000.0,6035977000.0,5381081000.0,4312685000.0,3161263000.0,2555453000.0,2016257000.0,1593425000.0,1206648000.0,765634000.0
,interestExpense,116900000.0,65400000.0,60400000.0,54900000.0,83900000.0,-85700000.0,86096000.0,93900000.0,76330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
