date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,253091000.0,206718000.0,173087000.0,136618000.0,112337000.0,94952000.0,83771000.0,70880000.0,49417000.0,107181000.0,101657000.0,76108000.0,61453000.0,58694000.0,71734000.0,26586000.0,22893000.0,22181000.0
,costOfRevenue,98492000.0,78077000.0,66451000.0,56038000.0,47789000.0,50340000.0,50008000.0,41837000.0,49417000.0,61621000.0,55482000.0,35340000.0,30552000.0,34644000.0,28507000.0,15026000.0,13753000.0,12023000.0
,grossProfit,154599000.0,128641000.0,106636000.0,80580000.0,64548000.0,44612000.0,33763000.0,29043000.0,31641000.0,45560000.0,46175000.0,40768000.0,30901000.0,24050000.0,43227000.0,11560000.0,9140000.0,10158000.0
,grossProfitRatio,0.610843530587812,0.622301879855649,0.616083241375724,0.589819789486012,0.574592520718908,0.469837391524139,0.403039237922431,0.409748871331828,0.640285731630815,0.425075339845682,0.45422351633434,0.535659851789562,0.502839568450686,0.409752274508468,0.602601276939805,0.434815316331904,0.399248678635391,0.45795951490014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,37681000.0,31712000.0,26088000.0,20307000.0,17143000.0,16643000.0,12025000.0,10445000.0,13853000.0,14597000.0,15563000.0,14558000.0,12380000.0,13415000.0,12111000.0,11118000.0,10659000.0,9701000.0
,GeneralAndAdministrativeExpenses,43738000.0,35795000.0,33290000.0,26255000.0,22951000.0,19953000.0,17726000.0,13754000.0,12310000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859000.0,5048000.0
,SellingAndMarketingExpenses,93439000.0,78601000.0,58785000.0,47040000.0,34916000.0,32442000.0,20203000.0,16229000.0,20369000.0,29456000.0,30806000.0,25463000.0,18778000.0,20577000.0,0.0,0.0,12003000.0,16115000.0
,otherExpenses,1189000.0,-122000.0,128000.0,525000.0,1199000.0,70000.0,649000.0,1815000.0,2993000.0,1641000.0,1458000.0,2709000.0,544000.0,9067000.0,0.0,0.0,0.0,0.0
,operatingExpenses,174858000.0,146108000.0,118163000.0,93602000.0,75010000.0,69038000.0,49954000.0,40428000.0,46532000.0,58290000.0,60360000.0,52388000.0,41011000.0,49064000.0,42676000.0,30122000.0,29399000.0,35176000.0
,costAndExpenses,274539000.0,224185000.0,184742000.0,150165000.0,123998000.0,119378000.0,100611000.0,84080000.0,98942000.0,121552000.0,117300000.0,87728000.0,71563000.0,85196000.0,71183000.0,45148000.0,43152000.0,47199000.0
,interestExpense,66000.0,267000.0,180000.0,506000.0,3183000.0,3451000.0,2495000.0,0.0,0.0,0.0,0.0,-2709000.0,-1491000.0,-1094000.0,502000.0,582000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,20438000.0,14271000.0,11567000.0,10505000.0,9689000.0,8252000.0,6428000.0,2565000.0,2748000.0,2511000.0,1915000.0,1873000.0,1632000.0,1552000.0,1459000.0,2026000.0,0.0,0.0
,EBITDA,-1010000.0,-3178000.0,-88000.0,-3042000.0,-1972000.0,-15677000.0,-10412000.0,-10635000.0,-15136000.0,-11860000.0,-13728000.0,-9747000.0,-8478000.0,-24950000.0,2010000.0,-16536000.0,-20259000.0,-25018000.0
,EBITDARatio,-0.00399065948611369,-0.0153736007507813,-0.000508414843402451,-0.0222664656194645,-0.0175543231526567,-0.165104473839414,-0.124291222499433,-0.150042325056433,-0.306291357225246,-0.110653940530504,-0.135042348288854,-0.12806800861933,-0.137959090687192,-0.425086039458888,0.0280201856860066,-0.621981494019409,-0.884942995675534,-1.12790225868987
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-21448000.0,-17449000.0,-11655000.0,-13547000.0,-11661000.0,-23929000.0,-16840000.0,-13200000.0,-17884000.0,-14371000.0,-15643000.0,-11620000.0,-10110000.0,-26502000.0,551000.0,-18562000.0,-20259000.0,-25018000.0
,operatingIncomeRatio,-0.0847442224338281,-0.0844096788862121,-0.0673360795438132,-0.0991597007714942,-0.103803733409295,-0.252011542674193,-0.201024220792398,-0.186230248306998,-0.3618997510978,-0.134081600283632,-0.153880205003099,-0.152677773690019,-0.164515971555498,-0.451528265240059,0.00768115537959684,-0.698187015722561,-0.884942995675534,-1.12790225868987
,totalOtherIncomeExpensesNet,1021000.0,-122000.0,-522000.0,3504000.0,264000.0,70000.0,-333000.0,-14000.0,308000.0,702000.0,2860000.0,2709000.0,1491000.0,1094000.0,201000.0,137000.0,-585000.0,-410000.0
,incomeBeforeTax,-21253000.0,-17838000.0,-12357000.0,-10549000.0,-19356000.0,-27310000.0,-18753000.0,-13214000.0,-17576000.0,-13669000.0,-12783000.0,-8911000.0,-8619000.0,-25408000.0,1102000.0,-19007000.0,-20844000.0,-25428000.0
,incomeBeforeTaxRatio,-0.0839737485726478,-0.0862914695382115,-0.0713918434082282,-0.0772153010584257,-0.172302981208329,-0.287619007498526,-0.223860285779088,-0.18642776523702,-0.355667078131008,-0.127531931965554,-0.125746382442921,-0.117083618016503,-0.14025352708574,-0.432889222066992,0.0153623107591937,-0.714925148574438,-0.910496658367187,-1.14638654704477
,incomeTaxExpense,-220000.0,1128000.0,791000.0,1012000.0,2055000.0,388000.0,-2677000.0,-478000.0,377000.0,161000.0,-330000.0,-62000.0,-14000.0,75000.0,267000.0,0.0,0.0,0.0
,netIncome,-20273000.0,-18966000.0,-13148000.0,-11561000.0,-21411000.0,-27698000.0,-16076000.0,-12736000.0,-17953000.0,-13830000.0,-12453000.0,-8849000.0,-8605000.0,-25483000.0,835000.0,-19130000.0,-20844000.0,-25428000.0
,netIncomeRatio,-0.0801016235267157,-0.0917481786781993,-0.075961799557448,-0.0846228169055322,-0.190596152647836,-0.291705282669138,-0.19190411956405,-0.179683972911964,-0.363296031729971,-0.129034063873261,-0.122500172147516,-0.116268986177537,-0.140025710705743,-0.43416703581286,0.011640226391948,-0.71955164372226,-0.910496658367187,-1.14638654704477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.31059,-0.290568697144258,-0.201433999264616,-0.227987142321876,-0.462460581450603,-0.598254784223941,-0.48999,-0.40386,-0.59744,-0.46197,-0.43088,-0.32178,-0.32306,-1.0518,0.06,-13.98,-17.24,-23.831303
,EPSDiluted,-0.31059,-0.32226602324475,-0.240282168899285,-0.243148884261888,-0.551006227803798,-0.782584126804735,-0.48999,-0.40386,-0.59744,-0.46197,-0.43088,-0.32178,-0.32306,-1.0518,0.04,-13.98,-17.24,-23.831303
,weightedAverageShsOut,65272000.0,65272000.0,65272000.0,50709000.0,46298000.0,46298000.0,32809000.0,31536000.0,30050000.0,29937000.0,28901000.0,27500000.0,26636000.0,24228000.0,4003000.0,1368000.0,1286000.0,1067000.0
,weightedAverageShsOutDil,65272000.0,58852000.0,54719000.0,47547000.0,38858000.0,35393000.0,32809000.0,31536000.0,30050000.0,29937000.0,28901000.0,27500000.0,26636000.0,24228000.0,21294000.0,1368000.0,1286000.0,1067000.0
