date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-53664000.0,1166900000.0,1348200000.0,-80500000.0,176300000.0,68300000.0,62018000.0,9844000.0,-30235000.0
,depreciationAndAmortization,65468000.0,80107000.0,136301000.0,163358000.0,146157000.0,78750000.0,25880000.0,10855000.0,15037000.0
,deferredIncomeTax,5981000.0,8065000.0,-25306000.0,-53432000.0,-6962000.0,12906000.0,33910000.0,2402000.0,-3531000.0
,stockBasedCompensation,127440000.0,85118000.0,73316000.0,306149000.0,315407000.0,173274000.0,37396000.0,20287000.0,5835000.0
,changeInWorkingCapital,-223243000.0,-293028000.0,-15864000.0,-86604000.0,251129000.0,-6134000.0,24878000.0,2103000.0,5245000.0
,accountsReceivables,163370000.0,-25302000.0,-63517000.0,26067000.0,-316152000.0,-151979000.0,-55867000.0,-23391000.0,-12810000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-14468000.0,-3742000.0,-10346000.0,50231000.0,29705000.0,38354000.0,12487000.0,1418000.0,-7127000.0
,otherWorkingCapital,-79839000.0,7656000.0,-264000.0,-9555000.0,25897000.0,9306000.0,-5051000.0,-694000.0,-4837000.0
,otherNonCashItems,66609000.0,0.0,5631000.0,3377000.0,-7010000.0,13749000.0,1067000.0,297000.0,496000.0
,netCashProvidedByOperatingActivites,-239544000.0,345590000.0,621055000.0,397551000.0,936976000.0,361442000.0,198181000.0,45788000.0,-7153000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-65403000.0,-19383000.0,-74161000.0,-61090000.0,-36169000.0,-27641000.0,-12315000.0,-8606000.0
,acquisitionsNet,-4000000.0,0.0,0.0,-47000000.0,-39000000.0,0.0,-9000000.0,0.0,0.0
,purchasesOfInvestments,-4005176000.0,-3016975000.0,-2330788000.0,-1227297000.0,-880729000.0,-1656245000.0,-141582000.0,-95376000.0,-16000000.0
,salesMaturitiesOfInvestments,3267930000.0,3625967000.0,2050440000.0,672825000.0,969526000.0,976913000.0,145376000.0,71000000.0,8000000.0
,otherInvestingActivites,14146000.0,-86500000.0,-33097000.0,-2395000.0,6000000.0,5940000.0,-14470000.0,-6000000.0,0.0
,netCashUsedForInvestingActivites,-1085226000.0,538636000.0,-152099000.0,-982803000.0,-340629000.0,-1175295000.0,-100787000.0,-51238000.0,-28763000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-329145000.0,-138656000.0,-8873000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628000.0,16431000.0
,commonStockRepurchased,-175000.0,-221749000.0,0.0,-178991000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-500597000.0,0.0,0.0,0.0,0.0,-30775000.0,-17693000.0,0.0,-43133000.0
,otherFinancingActivites,-1298000.0,-16851000.0,620155000.0,-78068000.0,-24331000.0,1411662000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-485070000.0,-546511000.0,505428000.0,103475000.0,81627000.0,1380889000.0,304272000.0,628000.0,93274000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,5506000.0,44624000.0,-67896000.0,49544000.0,38029000.0,-4287000.0,-5506000.0,-151000.0,-2273000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-1804334000.0,382339000.0,906488000.0,-432233000.0,716003000.0,562749000.0,396160000.0,-4973000.0,55085000.0
,cashAtEndOfPeriod,985642000.0,2789976000.0,2317488000.0,1411000000.0,1809288000.0,1093285000.0,530536000.0,134376000.0,139349000.0
,cashAtBeginningOfPeriod,2789976000.0,2407637000.0,1411000000.0,1843233000.0,1093285000.0,530536000.0,134376000.0,139349000.0,84264000.0
,operatingCashFlow,-239544000.0,345590000.0,621055000.0,397551000.0,936976000.0,361442000.0,198181000.0,45788000.0,-7153000.0
,capitalExpenditure,-102173000.0,-65403000.0,-25890000.0,-117691000.0,-95680000.0,-181065000.0,-30000000.0,-17862000.0,-8763000.0
,freeCashFlow,-341717000.0,280187000.0,595165000.0,279860000.0,841296000.0,180377000.0,168181000.0,27926000.0,-15916000.0
