Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,1517000.0,2108000.0,1220000.0,627000.0,0.0
Revenue Growth,-0.2804,0.7279,0.9458,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,1517000.0,2108000.0,1220000.0,627000.0,0.0
R&D Expenses,60106000.0,48201000.0,31665000.0,9549000.0,10175000.0
SG&A Expense,17287000.0,15861000.0,13321000.0,11591000.0,11157000.0
Operating Expenses,77393000.0,64062000.0,44986000.0,21140000.0,21332000.0
Operating Income,-75876000.0,-61954000.0,-43766000.0,-20513000.0,-21332000.0
Interest Expense,-1942000.0,-1421000.0,-956000.0,1414000.0,289000.0
Earnings before Tax,-73961000.0,-60802000.0,-47070000.0,-103845000.0,-26357000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,2598000.0,79726000.0,6529000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-73961000.0,-60802000.0,-47070000.0,-103845000.0,-26357000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-73961000.0,-60802000.0,-47070000.0,-103845000.0,-26357000.0
EPS,-2.92,-2.9,-3.22,-1519.27,-453.02
EPS Diluted,-2.92,-2.9,-3.22,-1519.27,-453.02
Weighted Average Shs Out,24835951.0,24389929.0,18193360.0,17373000.0,
Weighted Average Shs Out (Dil),25371511.0,20997211.0,14619716.0,68352.0,58181.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,0.0
EBITDA Margin,-49.984,-29.481,-39.293,-163.333,
EBIT Margin,-50.0349,-29.5176,-39.3656,-163.3668,0.0
Profit Margin,-48.755,-28.843,-38.582,-165.622,
Free Cash Flow margin,-45.2986,-22.5119,-29.0311,-3.9506,0.0
EBITDA,-75825000.0,-62147000.0,-47937000.0,-102410000.0,-26053000.0
EBIT,-75903000.0,-62223000.0,-48026000.0,-102431000.0,-26068000.0
Consolidated Income,-73961000.0,-60802000.0,-44472000.0,-24119000.0,-19828000.0
Earnings Before Tax Margin,-48.7548,-28.8435,-38.582,-165.622,0.0
Net Profit Margin,-48.7548,-28.8435,-38.582,-165.622,0.0
