date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-04-01_FY,2016-02-27_FY,2015-02-28_FY,2014-03-01_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY
,revenue,915953000.0,895093000.0,857228000.0,819930000.0,794630000.0,781866000.0,748500000.0,706757000.0,633619000.0,568820000.0
,costOfRevenue,382488000.0,371410000.0,360167000.0,343860000.0,331079000.0,323800000.0,308800000.0,291146000.0,266355000.0,235295000.0
,grossProfit,533465000.0,523683000.0,497061000.0,476070000.0,463551000.0,458066000.0,439700000.0,415611000.0,367264000.0,333525000.0
,grossProfitRatio,0.582415254931203,0.585059876459765,0.579846901874414,0.580622736087227,0.583354517196683,0.585862539105166,0.587441549766199,0.588053602581934,0.579629083092521,0.586345416827819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,451709000.0,435946000.0,413747000.0,396789000.0,404399000.0,374156000.0,376100000.0,0.0,293665000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,377000.0,177000.0,-5734000.0,1058000.0,0.0,-1132000.0,1600000.0,-987000.0,-193000.0,0.0
,operatingExpenses,490722000.0,474447000.0,462696000.0,435028000.0,438690000.0,414582000.0,409900000.0,0.0,0.0,0.0
,costAndExpenses,873210000.0,845857000.0,822863000.0,778888000.0,769769000.0,738382000.0,718700000.0,660625000.0,592867000.0,530870000.0
,interestExpense,21541000.0,27275000.0,25013000.0,16687000.0,16810000.0,17105000.0,21185000.0,21388000.0,25417000.0,26006000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,38638000.0,36305000.0,37922000.0,37124000.0,34230000.0,31011000.0,30350000.0,29550000.0,27451000.0,24354000.0
,EBITDA,81381000.0,85541000.0,72287000.0,78166000.0,59091000.0,74495000.0,60150000.0,75682000.0,68203000.0,62304000.0
,EBITDARatio,0.0888484452804893,0.0955666059280991,0.0843264569052807,0.0953325283865696,0.0743629110403584,0.0952784748281675,0.0803607214428858,0.107083481309701,0.107640395884593,0.109532013642277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,42743000.0,49236000.0,34365000.0,41042000.0,24861000.0,43484000.0,29800000.0,46132000.0,40752000.0,37950000.0
,operatingIncomeRatio,0.0466650581416295,0.0550065747358096,0.0400885178738912,0.0500554925420463,0.031286259013629,0.0556156681579708,0.039812959251837,0.065272788242635,0.0643162531426614,0.0667170633943954
,totalOtherIncomeExpensesNet,0.0,0.0,-2647000.0,0.0,0.0,3487000.0,1600000.0,-29323000.0,-47380000.0,-52868000.0
,incomeBeforeTax,21202000.0,21961000.0,6705000.0,24355000.0,8051000.0,29866000.0,8600000.0,-4579000.0,-32045000.0,-40924000.0
