Date,2015-02-27,2013-12-31,2012-12-31,2012-02-02
Depreciation & Amortization,0.0,7313000000.0,7055000000.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0
Operating Cash Flow,0.0,19414000000.0,22047000000.0,0.0
Capital Expenditure,0.0,9978000000.0,11886000000.0,0.0
Acquisitions and disposals,-0.0,6384000000.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,9968000000.0,30446000000.0,0.0
Issuance (repayment) of debt,-0.0,-42537000000.0,-1.02507e+11,-0.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0
Dividend payments,-0.0,-6283000000.0,-6549000000.0,-0.0
Financing Cash Flow,0.0,-29382000000.0,-52493000000.0,0.0
Effect of forex changes on cash,0.0,-773000000.0,1276000000.0,0.0
Net cash flow / Change in cash,0.0,0.0,0.0,0.0
Free Cash Flow,0.0,9436000000.0,10161000000.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0
