Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,9880608.0,23348714.0,35763047.0,30294165.0,5120343.0,3413353.0,1119281.0,1802963.0
Revenue Growth,-0.5768,-0.3471,0.1805,4.9164,0.5001,2.0496,-0.3792,
Cost of Revenue,3156920.0,9328893.0,23226995.0,14407363.0,2791948.0,2326344.0,627362.0,856519.0
Gross Profit,6723688.0,14019821.0,12536052.0,15886802.0,2328395.0,1087009.0,491919.0,946444.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,18442839.0,17016789.0,17318705.0,14834766.0,6066611.0,2521984.0,1750778.0,939727.0
Operating Expenses,18442839.0,17863500.0,17318705.0,14834766.0,6066611.0,2521984.0,1750778.0,939727.0
Operating Income,-11719151.0,-3843679.0,-4782653.0,1052036.0,-3738216.0,-1434975.0,-1258859.0,6717.0
Interest Expense,3056541.0,3864876.0,3210076.0,3775945.0,673347.0,312465.0,0.0,0.0
Earnings before Tax,8743593.0,-13032117.0,-4248233.0,-2723909.0,-4411563.0,-1747440.0,-1258859.0,6717.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,8743593.0,-13032117.0,-4248233.0,-2723909.0,-4411563.0,-1747440.0,-1258859.0,6717.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,8743593.0,-13032117.0,-4248233.0,-2723909.0,-4411563.0,-1747440.0,-1258859.0,6717.0
EPS,0.86,-1.58,-0.69,-0.5,-1.0,-0.6,-0.5,
EPS Diluted,0.86,-1.58,-0.69,-0.5,-1.0,-0.6,-0.5,
Weighted Average Shs Out,10133330.0,8675427.0,6941077.0,5450046.0,5215950.0,3978359.0,2582426.0,
Weighted Average Shs Out (Dil),10121408.0,8253851.0,6196197.0,5414710.0,4361703.0,2938202.0,2568554.0,2465753.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.6805,0.6005,0.3505,0.5244,0.4547,0.3185,0.4395,0.5249
EBITDA Margin,1.272,-0.37,-0.018,0.048,-0.727,-0.418,-1.122,0.004
EBIT Margin,1.1943,-0.3926,-0.029,0.0347,-0.7301,-0.4204,-1.1247,0.0037
Profit Margin,0.885,-0.558,-0.119,-0.09,-0.862,-0.512,-1.125,0.004
Free Cash Flow margin,-1.391,-0.1923,-0.0364,0.0233,-0.486,-0.1462,-0.5259,0.0113
EBITDA,12567956.0,-8638621.0,-651125.0,1463574.0,-3723387.0,-1427791.0,-1255859.0,6717.0
EBIT,11800134.0,-9167241.0,-1038157.0,1052036.0,-3738216.0,-1434975.0,-1258859.0,6717.0
Consolidated Income,8743593.0,-13032117.0,-4248233.0,-2723909.0,-4411563.0,-1747440.0,-1258859.0,6717.0
Earnings Before Tax Margin,0.8849,-0.5582,-0.1188,-0.0899,-0.8616,-0.5119,-1.1247,0.0037
Net Profit Margin,0.8849,-0.5582,-0.1188,-0.0899,-0.8616,-0.5119,-1.1247,0.0037
