Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,70258210.0,30346263.0,3606659.0,4684923.0,
Revenue Growth,1.3152,7.414,-0.2302,,
Cost of Revenue,4399667.0,2452058.0,1031266.0,1174149.0,
Gross Profit,65858543.0,27894205.0,2575393.0,3510774.0,
R&D Expenses,0.0,0.0,0.0,0.0,
SG&A Expense,21499641.0,9840687.0,1746218.0,1789884.0,
Operating Expenses,114024185.0,25387028.0,8343323.0,34471780.0,
Operating Income,-48165642.0,2507177.0,-5767930.0,-30961006.0,
Interest Expense,4091900.0,791437.0,424841.0,385119.0,
Earnings before Tax,-56711901.0,1715740.0,-6192771.0,-31346125.0,
Income Tax Expense,24681.0,0.0,19848.0,-32199.0,
Net Income - Non-Controlling int,-1855681.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,
Net Income,-56736582.0,1715740.0,-6212619.0,-31313926.0,
Preferred Dividends,0.0,0.0,0.0,0.0,
Net Income Com,-56736582.0,1715740.0,-6212619.0,-31313926.0,
EPS,-3.08,0.11,-10.28,-51.83,
EPS Diluted,-3.08,0.1,-10.28,-51.83,
Weighted Average Shs Out,30289462.0,16509799.0,16332708.0,16333000.0,
Weighted Average Shs Out (Dil),18442234.0,16336871.0,604137.0,604137.0,
Dividend per Share,1.66,0.84,0.0,0.0,0.0
Gross Margin,0.9374,0.9192,0.7141,0.7494,
EBITDA Margin,-0.39,0.595,-1.154,-5.753,
EBIT Margin,-0.749,0.0826,-1.5992,-6.6086,
Profit Margin,-0.808,0.057,-1.723,-6.684,
Free Cash Flow margin,-2.3873,-3.5371,0.2743,0.4641,
EBITDA,-27406958.0,18053518.0,-4163722.0,-26952276.0,
EBIT,-52620001.0,2507177.0,-5767930.0,-30961006.0,
Consolidated Income,-58592263.0,1715740.0,-6212619.0,-31313926.0,
Earnings Before Tax Margin,-0.8072,0.0565,-1.717,-6.6909,
Net Profit Margin,-0.8075,0.0565,-1.7225,-6.684,
