date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,1530268000.0,1652700000.0,1633700000.0,1539600000.0,1427200000.0,1547700000.0,1818900000.0,1689900000.0,1376649000.0,1621300000.0,1817402000.0
,costOfRevenue,968560000.0,1117100000.0,1126338000.0,1031043000.0,958939000.0,1120435000.0,1412635000.0,1270016000.0,983380000.0,1243010000.0,1416899000.0
,grossProfit,561708000.0,535600000.0,507362000.0,508557000.0,468261000.0,427265000.0,406265000.0,419884000.0,393269000.0,378290000.0,400503000.0
,grossProfitRatio,0.367065115391552,0.324075754825437,0.310560078349758,0.330317614964926,0.328097673766816,0.276064482780901,0.223357523778108,0.248466773181845,0.285671220478132,0.233325109480047,0.220371167193609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,258192000.0,240372000.0,218964000.0,209114000.0,199173000.0,188128000.0,180977000.0,199588000.0,177555000.0,178664000.0,174910000.0
,costAndExpenses,1226752000.0,1357472000.0,1345302000.0,1240157000.0,1158112000.0,1308563000.0,1593612000.0,1469604000.0,1160935000.0,1421674000.0,1591809000.0
,interestExpense,62505000.0,62681000.0,51305000.0,46065000.0,43739000.0,44570000.0,45842000.0,61366000.0,60793000.0,54119000.0,52305000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,194881000.0,180395000.0,160086000.0,151889000.0,143829000.0,133023000.0,125722000.0,144758000.0,130150000.0,132212000.0,130968000.0
,EBITDA,495377000.0,472677000.0,437156000.0,454092000.0,412906000.0,369602000.0,349692000.0,367591000.0,347303000.0,329093000.0,356794000.0
,EBITDARatio,0.323719113253365,0.286002904338355,0.267586460182408,0.294941543257989,0.289311939461883,0.238807262389352,0.192254659409533,0.217522338599917,0.252281445742524,0.202980941220009,0.196320902034883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,303516000.0,295228000.0,288398000.0,299443000.0,269088000.0,239137000.0,225288000.0,220296000.0,215714000.0,199626000.0,225593000.0
,operatingIncomeRatio,0.19834172837699,0.178633750831972,0.176530574768929,0.194494024421928,0.188542600896861,0.154511210182852,0.123859475507175,0.13036037635363,0.156694989064024,0.123127120212175,0.124129389094983
,totalOtherIncomeExpensesNet,65525000.0,65627000.0,62633000.0,43305000.0,43750000.0,47128000.0,47160000.0,58829000.0,59354000.0,56864000.0,52072000.0
,incomeBeforeTax,237991000.0,229601000.0,225765000.0,256138000.0,225338000.0,192009000.0,178128000.0,161467000.0,156360000.0,142762000.0,173521000.0
,incomeBeforeTaxRatio,0.155522431364964,0.138924789738004,0.138192446593622,0.166366588724344,0.15788817264574,0.124060864508626,0.0979317169717961,0.095548257293331,0.113580150060037,0.088054030716092,0.0954775002998786
,incomeTaxExpense,41579000.0,42852000.0,53531000.0,93143000.0,85243000.0,72979000.0,68338000.0,62272000.0,59851000.0,56004000.0,67099000.0
,netIncome,196412000.0,186749000.0,172234000.0,162995000.0,140095000.0,119030000.0,109790000.0,99195000.0,96509000.0,86758000.0,106422000.0
,netIncomeRatio,0.128351373746298,0.112996309070007,0.105425720756565,0.10586840737854,0.0981607343049327,0.0769076694449829,0.0603606575402716,0.0586987395703888,0.0701042894739327,0.0535113797569851,0.0585572151895948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.71324321769543,3.53,3.27,3.1,2.67,2.26,2.1,1.922384,2.06,1.685014,2.066928
,EPSDiluted,3.71324321769543,3.51,3.25,3.08,2.65,2.24,2.07,1.922384,2.01,1.657205,2.032816
,weightedAverageShsOut,53084324.0,52895000.0,52693000.0,52527000.0,52453000.0,52578000.0,52364000.0,51600000.0,51535000.0,51488000.0,51488000.0
,weightedAverageShsOutDil,53190000.0,53240000.0,53029000.0,52979000.0,52963000.0,53254000.0,52946000.0,51600000.0,52678000.0,52352000.0,52352000.0
