Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,963000000.0,1004900000.0,983500000.0,1049500000.0,1080100000.0,1085400000.0
Revenue Growth,-0.0417,0.0218,-0.0629,-0.0283,-0.0049,
Cost of Revenue,587300000.0,621400000.0,619000000.0,631500000.0,653300000.0,684800000.0
Gross Profit,375700000.0,383500000.0,364500000.0,418000000.0,426800000.0,400600000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,258200000.0,236200000.0,210800000.0,199200000.0,290500000.0,189700000.0
Operating Expenses,254600000.0,287800000.0,259500000.0,245300000.0,336000000.0,239800000.0
Operating Income,121100000.0,95700000.0,105000000.0,172700000.0,90800000.0,160800000.0
Interest Expense,36700000.0,42900000.0,11700000.0,1100000.0,1500000.0,2200000.0
Earnings before Tax,102700000.0,56200000.0,94300000.0,171700000.0,92400000.0,158900000.0
Income Tax Expense,29100000.0,46500000.0,35200000.0,67400000.0,35000000.0,62600000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,73600000.0,9700000.0,59100000.0,104300000.0,57400000.0,96300000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,73600000.0,9700000.0,59100000.0,104300000.0,57400000.0,96300000.0
EPS,2.18,0.29,1.81,3.22,1.77,
EPS Diluted,2.16,0.29,1.8,3.22,1.77,
Weighted Average Shs Out,34100000.0,33700000.0,32600000.0,32600000.0,,
Weighted Average Shs Out (Dil),33800000.0,33100000.0,32600000.0,32400000.0,32400000.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3901,0.3816,0.3706,0.3983,0.3951,0.3691
EBITDA Margin,0.192,0.143,0.152,0.204,0.125,0.183
EBIT Margin,0.1448,0.0986,0.1078,0.1646,0.0869,0.1484
Profit Margin,0.076,0.01,0.06,0.099,0.053,0.089
Free Cash Flow margin,0.0303,0.0633,0.0811,0.0894,0.0893,0.1103
EBITDA,185200000.0,143600000.0,149300000.0,214500000.0,134600000.0,198200000.0
EBIT,139400000.0,99100000.0,106000000.0,172800000.0,93900000.0,161100000.0
Consolidated Income,73600000.0,9700000.0,59100000.0,104300000.0,57400000.0,96300000.0
Earnings Before Tax Margin,0.1066,0.0559,0.0959,0.1636,0.0855,0.1464
Net Profit Margin,0.0764,0.0097,0.0601,0.0994,0.0531,0.0887
