Date,2018-12-31,2017-12-31,2016-12-31
Revenue,4074000000.0,4076000000.0,4043000000.0
Revenue Growth,-0.0005,0.0082,
Cost of Revenue,1146000000.0,1205000000.0,1175000000.0
Gross Profit,2928000000.0,2871000000.0,2868000000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,1674000000.0,1593000000.0,1627000000.0
Operating Expenses,2467000000.0,2370000000.0,2474000000.0
Operating Income,461000000.0,501000000.0,394000000.0
Interest Expense,371000000.0,396000000.0,372000000.0
Earnings before Tax,106000000.0,244000000.0,147000000.0
Income Tax Expense,116000000.0,158000000.0,179000000.0
Net Income - Non-Controlling int,16000000.0,17000000.0,58000000.0
Net Income - Discontinued ops,39000000.0,-51000000.0,20000000.0
Net Income,-10000000.0,86000000.0,-32000000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-10000000.0,86000000.0,-32000000.0
EPS,-0.1,0.86,-0.32
EPS Diluted,-0.1,0.86,-0.32
Weighted Average Shs Out,101739217.0,,
Weighted Average Shs Out (Dil),101739217.0,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.7187,0.7044,0.7094
EBITDA Margin,0.321,0.373,0.359
EBIT Margin,0.1171,0.157,0.1284
Profit Margin,-0.002,0.021,-0.008
Free Cash Flow margin,0.0771,0.0856,0.0408
EBITDA,1307000000.0,1519000000.0,1451000000.0
EBIT,477000000.0,640000000.0,519000000.0
Consolidated Income,-26000000.0,69000000.0,-90000000.0
Earnings Before Tax Margin,0.026,0.0599,0.0364
Net Profit Margin,-0.0025,0.0211,-0.0079
