date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-286180000.0,-22377000.0,-11079000.0,14040000.0,-194587000.0,20668000.0,-73090000.0,-95393000.0,-54773000.0,-279427000.0,-389640000.0,-1341000.0
,depreciationAndAmortization,77792.0,105765000.0,115828000.0,137827000.0,137668000.0,132970000.0,144921000.0,89449000.0,55801000.0,32055000.0,12952000.0,80000.0
,deferredIncomeTax,-7101.0,-1485000.0,-5000000.0,603000.0,-10621000.0,-8985000.0,-11106000.0,-18055000.0,-7651000.0,32203000.0,-7349000.0,0.0
,stockBasedCompensation,39010.0,81615000.0,64821000.0,82044000.0,118152000.0,142069000.0,122019000.0,121462000.0,104117000.0,93590000.0,36168000.0,115000.0
,changeInWorkingCapital,-71328000.0,24911000.0,102506000.0,60064000.0,7168000.0,-204016000.0,-298987000.0,55375000.0,187278000.0,423340000.0,255243000.0,8799000.0
,accountsReceivables,13524.0,13577000.0,32057000.0,-18793000.0,-14563000.0,13313000.0,-13660000.0,10989000.0,10534000.0,-70376000.0,-34905000.0,-601000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,11414.0,-126577000.0,-39463000.0,-30022000.0,21659000.0,48818000.0,103195000.0,57180000.0,168629000.0,-20997000.0,50835000.0,182000.0
,otherWorkingCapital,-4962000.0,66366000.0,41455000.0,-61051000.0,-121115000.0,-128283000.0,75733000.0,374720000.0,319345000.0,-18577000.0,-1537000.0,-38000.0
,otherNonCashItems,0.0,13200000.0,11916000.0,10806000.0,11468000.0,240000.0,-2444000.0,-3171000.0,-55135000.0,-4537000.0,203289000.0,0.0
,netCashProvidedByOperatingActivites,-63598.0,71283000.0,190855000.0,135079000.0,117105000.0,254870000.0,288824000.0,218432000.0,266834000.0,290447000.0,86885000.0,7510000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-48711.0,-71066000.0,-87957000.0,-60217000.0,-71288000.0,-85607000.0,-88792000.0,-65025000.0,-96436000.0,-43811000.0,-14681000.0,-290000.0
,acquisitionsNet,0.0,0.0,-58000000.0,0.0,15000000.0,-70000000.0,-60000000.0,-7000000.0,-47000000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,-25289000.0,-6904000.0,-21982000.0,-37523000.0,-32042000.0,0.0,0.0
,salesMaturitiesOfInvestments,31605.0,3475000.0,8594000.0,16561000.0,1685000.0,6010000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,-57486000.0,-177250000.0,-229456000.0,-96315000.0,-194979000.0,-147433000.0,-92000.0,-1400000.0
,netCashUsedForInvestingActivites,-21346000.0,-67591000.0,-135982000.0,-25323000.0,-57486000.0,-177250000.0,-229456000.0,-96315000.0,-194979000.0,-147433000.0,-11879000.0,-1961000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-10607.0,-19687000.0,-41414000.0,-34025000.0,-30598000.0,-219403000.0,-7422000.0,-1620000.0,0.0,-14358000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266392000.0,584658000.0,29946000.0
,commonStockRepurchased,0.0,-45631000.0,-9585000.0,-61233000.0,-165357000.0,-442767000.0,-153253000.0,-44840000.0,0.0,-388771000.0,-558176000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1299000.0,-26363000.0
,otherFinancingActivites,0.0,-31424000.0,-39133000.0,-48301000.0,-109183000.0,-46794000.0,-39995000.0,-42540000.0,2782000.0,934000.0,32000.0,143000.0
,netCashUsedProvidedByFinancingActivities,176798000.0,-92619000.0,-84417000.0,-138046000.0,-14665000.0,-508156000.0,-194156000.0,-81697000.0,12095000.0,867205000.0,30445000.0,3798000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,99652.0,-92071000.0,-40753000.0,17152000.0,38484000.0,-163272000.0,-168559000.0,31183000.0,86354000.0,1004102000.0,106520000.0,9347000.0
,cashAtEndOfPeriod,851085.0,752657000.0,844728000.0,880129000.0,891846000.0,853362000.0,1071913000.0,1240472000.0,1209289000.0,1122935000.0,118833000.0,12313000.0
,cashAtBeginningOfPeriod,752657.0,844728000.0,885481000.0,862977000.0,853362000.0,1016634000.0,1240472000.0,1209289000.0,1122935000.0,118833000.0,12313000.0,2966000.0
,operatingCashFlow,-63598.0,71283000.0,190855000.0,135079000.0,117105000.0,254870000.0,288824000.0,218432000.0,266834000.0,290447000.0,86885000.0,7510000.0
,capitalExpenditure,-48711.0,-71066000.0,-87957000.0,-60217000.0,-71288000.0,-85607000.0,-88792000.0,-65025000.0,-96436000.0,-58328000.0,-15603000.0,-561000.0
,freeCashFlow,-112309.0,217000.0,102898000.0,74862000.0,45817000.0,169263000.0,200032000.0,153407000.0,170398000.0,232119000.0,71282000.0,6949000.0
