date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,1836000000.0,1899000000.0,2164000000.0,2156000000.0,2322000000.0,2530000000.0,2732000000.0,2692000000.0,2665000000.0,2362000000.0,1936000000.0,1709000000.0,1762000000.0,1702000000.0
,costOfRevenue,817000000.0,944000000.0,1138000000.0,1134000000.0,1134000000.0,1254000000.0,1253000000.0,1219000000.0,1174000000.0,1069000000.0,848000000.0,771000000.0,813000000.0,786000000.0
,grossProfit,1019000000.0,955000000.0,1026000000.0,1022000000.0,1188000000.0,1276000000.0,1479000000.0,1473000000.0,1491000000.0,1293000000.0,1088000000.0,938000000.0,949000000.0,916000000.0
,grossProfitRatio,0.555010893246187,0.5028962611901,0.474121996303142,0.474025974025974,0.511627906976744,0.504347826086956,0.541361639824305,0.547176820208024,0.559474671669794,0.547417442845047,0.56198347107438,0.548858981860737,0.538592508513053,0.538190364277321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,334000000.0,327000000.0,317000000.0,306000000.0,212000000.0,228000000.0,206000000.0,184000000.0,183000000.0,174000000.0,147000000.0,117000000.0,108000000.0,126000000.0
,GeneralAndAdministrativeExpenses,669000000.0,618000000.0,666000000.0,652000000.0,664000000.0,765000000.0,770000000.0,757000000.0,728000000.0,663000000.0,526000000.0,483000000.0,508000000.0,470000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-17000000.0,-9000000.0,-8000000.0,9000000.0,1000000.0,-2000000.0,-9000000.0,-24000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1003000000.0,945000000.0,983000000.0,958000000.0,876000000.0,993000000.0,976000000.0,941000000.0,911000000.0,837000000.0,673000000.0,600000000.0,616000000.0,596000000.0
,costAndExpenses,1820000000.0,1889000000.0,2121000000.0,2092000000.0,2010000000.0,2247000000.0,2229000000.0,2160000000.0,2085000000.0,1906000000.0,1521000000.0,1371000000.0,1429000000.0,1382000000.0
,interestExpense,27000000.0,26000000.0,22000000.0,15000000.0,12000000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
