Date,2018-12-31,2017-12-31,2016-12-31
Revenue,5000000.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,33046000.0,25745000.0,15778000.0
SG&A Expense,10161000.0,5599000.0,3326000.0
Operating Expenses,43207000.0,31344000.0,19104000.0
Operating Income,-38207000.0,-31344000.0,-19104000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-32480000.0,-29923000.0,-19095000.0
Income Tax Expense,472000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-32952000.0,-29923000.0,-19095000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-32952000.0,-29923000.0,-19095000.0
EPS,-12.31,-13795.76,-190950.0
EPS Diluted,-12.31,-13795.76,-190950.0
Weighted Average Shs Out,3419720.0,13074000.0,13074000.0
Weighted Average Shs Out (Dil),3419720.0,2169.0,100000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,-7.6044,,
EBIT Margin,-7.6414,0.0,0.0
Profit Margin,-6.5904,,
Free Cash Flow margin,-7.2374,0.0,0.0
EBITDA,-38022000.0,-29729000.0,-18918000.0
EBIT,-38207000.0,-29923000.0,-19095000.0
Consolidated Income,-32952000.0,-29923000.0,-19095000.0
Earnings Before Tax Margin,-6.496,0.0,0.0
Net Profit Margin,-6.5904,0.0,0.0
