date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2444000000.0,2440000000.0,1951000000.0,2405000000.0,1599000000.0,1352000000.0,1476000000.0,875000000.0,484000000.0,570000000.0,650700000.0,612400000.0,619000000.0,946200000.0,796300000.0,542900000.0,413000000.0,398700000.0,496000000.0,410400000.0,532300000.0,66900000.0,362400000.0,468900000.0
,depreciationAndAmortization,779000000.0,706000000.0,696000000.0,661000000.0,640000000.0,595000000.0,552000000.0,565000000.0,539000000.0,490000000.0,489600000.0,488900000.0,491300000.0,472000000.0,464100000.0,464600000.0,431800000.0,401800000.0,367700000.0,377400000.0,333000000.0,315800000.0,304900000.0,249900000.0
,deferredIncomeTax,221000000.0,181000000.0,256000000.0,-210000000.0,320000000.0,234000000.0,354000000.0,212000000.0,140000000.0,187000000.0,211200000.0,153200000.0,160600000.0,38700000.0,75300000.0,258000000.0,131500000.0,32000000.0,99000000.0,134800000.0,111600000.0,16000000.0,155700000.0,203800000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-389000000.0,-244000000.0,-128000000.0,-372000000.0,-428000000.0,224000000.0,-785000000.0,552000000.0,453000000.0,-268300000.0,-130100000.0,230700000.0,-9200000.0,57000000.0,-11300000.0,73400000.0,-65800000.0,358100000.0,-613400000.0,380200000.0,112700000.0,291000000.0,-481500000.0,0.0
,accountsReceivables,-61000000.0,27000000.0,-107000000.0,-91000000.0,44000000.0,80000000.0,-112000000.0,-29000000.0,-40000000.0,-69000000.0,-8800000.0,206400000.0,-69100000.0,70159314.65,-100890462.6,-62077827.3,-38943469.45,47450127.75,21180378.6,31287480.0,0.0,0.0,0.0,0.0
,inventory,-15000000.0,-8000000.0,-11000000.0,9000000.0,14000000.0,15000000.0,7000000.0,-19000000.0,7000000.0,-15000000.0,22500000.0,75500000.0,-23400000.0,-28520881.1,-15783263.1,-14666123.25,-35448465.9,2508257.25,-6625681.2,28779692.7,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45216127.3,-399149.1,39275539.3,112136056.65,-77444542.5,-20477367.6,5314082.7,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-1082000000.0,-838000000.0,-710000000.0,-338000000.0,90000000.0,-134000000.0,651000000.0,99000000.0,-354000000.0,-85700000.0,44400000.0,-186300000.0,-177100000.0,-234100000.0,-222800000.0,-296200000.0,-230400000.0,-588500000.0,24900000.0,-355300000.0,-468000000.0,-759000000.0,-277500000.0
,otherNonCashItems,11000000.0,143000000.0,-79000000.0,-113000000.0,-198000000.0,52000000.0,-3000000.0,-80000000.0,-34000000.0,-112000000.0,-32200000.0,-659900000.0,19100000.0,-61896230.6,-96411229.9,-154436477.1,-94696879.15,-720925255.25,-18693751.2,-205905635.4,-299300000.0,316100000.0,-195000000.0,294300000.0
,netCashProvidedByOperatingActivites,2802000000.0,2990000000.0,2712000000.0,2182000000.0,2089000000.0,2459000000.0,2123000000.0,1950000000.0,1328000000.0,512000000.0,502100000.0,551500000.0,1079100000.0,1314600000.0,1051000000.0,1050700000.0,786000000.0,325900000.0,784200000.0,758500000.0,676600000.0,672900000.0,679900000.0,748000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1671000000.0,-1647000000.0,-1551000000.0,-1340000000.0,-1182000000.0,-1522000000.0,-1449000000.0,-1236000000.0,-1148000000.0,-1104000000.0,-726100000.0,-722400000.0,-892300000.0,-893200000.0,-793700000.0,-884400000.0,-673800000.0,-686600000.0,-575700000.0,-593400000.0,-586100000.0,-266800000.0,-71700000.0,-862900000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,220000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1397000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-231100000.0,-142704087.45,0.0,-2000000.0,-2500000.0,-21900000.0,-8015851.6,-7610368.1,-11300000.0,-26300000.0,-35100000.0,-25900000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500000.0,257600000.0,0.0,0.0,0.0,0.0,0.0,4015851.6,3810368.1,0.0,0.0,0.0,0.0
,otherInvestingActivites,-2000000.0,-8000000.0,15000000.0,3000000.0,-3000000.0,4000000.0,411000000.0,-434000000.0,-8000000.0,-11000000.0,1600000.0,7400000.0,0.0,-10009744.5,2200000.0,4000000.0,0.0,-12000000.0,8000000.0,7600000.0,22600000.0,-790400000.0,-950900000.0,647900000.0
,netCashUsedForInvestingActivites,-2030000000.0,-1803000000.0,-1458000000.0,-1295000000.0,-1069000000.0,-1123000000.0,-750000000.0,-1597000000.0,-1011000000.0,-1044000000.0,-635600000.0,-458700000.0,-856100000.0,-2514300000.0,-693700000.0,-869200000.0,-666100000.0,-720500000.0,-571700000.0,-589600000.0,-536900000.0,-1075600000.0,-992300000.0,-240900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
