Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0
Stock-based compensation,1537000.0,604000.0,28000.0,29000.0
Operating Cash Flow,-18216000.0,-6802000.0,-1632000.0,-895000.0
Capital Expenditure,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,10000000.0,-10000000.0,0.0,0.0
Investing Cash flow,10000000.0,-10000000.0,0.0,-3000000.0
Issuance (repayment) of debt,0.0,-5848000.0,1873000.0,4165000.0
Issuance (buybacks) of shares,0.0,37950000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,-895000.0,28387000.0,1815000.0,3909000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-9111000.0,11585000.0,183000.0,14000.0
Free Cash Flow,-18216000.0,-6802000.0,-1632000.0,-895000.0
Net Cash/Marketcap,0.0464,0.554,-0.0723,-0.0723
