Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,450000.0,1534000.0,1673000.0,1614000.0,726000.0,566000.0,638000.0
Stock-based compensation,1625000.0,1573000.0,1548000.0,1228000.0,547000.0,158000.0,14000.0
Operating Cash Flow,-15777000.0,-23020000.0,-25736000.0,-30034000.0,-17938000.0,-15282000.0,-12232000.0
Capital Expenditure,-2013000.0,-276000.0,-320000.0,-1949000.0,-3321000.0,-554000.0,-79000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,900000.0,-954000.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1113000.0,-1230000.0,-320000.0,-1949000.0,-3321000.0,-554000.0,-79000.0
Issuance (repayment) of debt,-178000.0,-583000.0,-583000.0,-406000.0,2750000.0,0.0,6009000.0
Issuance (buybacks) of shares,25526000.0,0.0,27632000.0,4777000.0,60476000.0,2000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,25351000.0,-577000.0,27049000.0,4371000.0,71052000.0,9854000.0,26688000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,
Net cash flow / Change in cash,8461000.0,-24827000.0,993000.0,-27612000.0,49793000.0,-5982000.0,
Free Cash Flow,-17790000.0,-23296000.0,-26056000.0,-31983000.0,-21259000.0,-15836000.0,-12311000.0
Net Cash/Marketcap,2.8725,0.1594,1.183,0.6395,0.3914,0.3914,0.3914
