date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,2394000000.0,4337000000.0,-163000000.0,1784000000.0,1715000000.0
,costOfRevenue,1858000000.0,706000000.0,0.0,608000000.0,580000000.0
,grossProfit,536000000.0,3631000000.0,-163000000.0,1176000000.0,1135000000.0
,grossProfitRatio,0.223893065998329,0.837214664514641,-1.0,0.659192825112108,0.661807580174927
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,267000000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,361000000.0,480000000.0,410000000.0,420000000.0,426000000.0
,costAndExpenses,2219000000.0,706000000.0,0.0,692000000.0,589000000.0
,interestExpense,139000000.0,115000000.0,81000000.0,89000000.0,93000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,110000000.0,0.0,0.0,0.0,0.0
,EBITDA,-31000000.0,14000000.0,0.0,84000000.0,9000000.0
,EBITDARatio,-0.0129490392648287,0.00322803781415725,0.0,0.047085201793722,0.00524781341107872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,175000000.0,14000000.0,0.0,84000000.0,9000000.0
,operatingIncomeRatio,0.0730994152046784,0.00322803781415725,0.0,0.047085201793722,0.00524781341107872
,totalOtherIncomeExpensesNet,455000000.0,14000000.0,0.0,84000000.0,9000000.0
,incomeBeforeTax,-280000000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.116959064327485,0.0,0.0,0.0,0.0
,incomeTaxExpense,-20000000.0,0.0,0.0,0.0,0.0
,netIncome,-260000000.0,0.0,0.0,0.0,0.0
,netIncomeRatio,-0.108604845446951,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.4207650273224,-1.0,0.0,3.0,-2.0
,EPSDiluted,-1.4207650273224,-1.0,0.0,3.0,-2.0
,weightedAverageShsOut,183000000.0,183000000.0,190000000.0,193000000.0,201000000.0
,weightedAverageShsOutDil,183000000.0,183000000.0,190000000.0,193000000.0,201000000.0
