Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,41340000.0,27899000.0,5782000.0
SG&A Expense,18623000.0,7828000.0,3486000.0
Operating Expenses,59963000.0,35727000.0,9268000.0
Operating Income,-59963000.0,-35727000.0,-9268000.0
Interest Expense,0.0,0.0,163000.0
Earnings before Tax,0.0,-35491000.0,-9431000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-57515000.0,-35491000.0,-9431000.0
Preferred Dividends,0.0,16000.0,304000.0
Net Income Com,-57515000.0,-35507000.0,-9735000.0
EPS,-3.13,-19.12,-65.15
EPS Diluted,-3.13,-19.12,-65.15
Weighted Average Shs Out,18389576.0,34370000.0,34370000.0
Weighted Average Shs Out (Dil),18389576.0,1856907.0,149414.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-58898000.0,-35115000.0,-9262000.0
EBIT,-59963000.0,-35491000.0,-9268000.0
Consolidated Income,-57515000.0,-35491000.0,-9431000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
