date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,2.181,22638000.0,27857000.0,4065000.0,40586000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,2.181,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1512000.0,1304000.0,2795000.0,22390000.0,19906000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1.512,18000000.0,24000000.0,35000000.0,41000000.0
,costAndExpenses,1.512,0.0,0.0,0.0,0.0
,interestExpense,9335000.0,6415000.0,7085000.0,6729000.0,6600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.166,-2456000.0,-891000.0,2650000.0,1493000.0
,EBITDA,8.54,44454000.0,67228000.0,28166000.0,51124000.0
,EBITDARatio,3.91563502980284,1.96368937185264,2.41332519653947,6.92890528905289,1.259646183413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,8.374,0.0,0.0,0.0,-38542000.0
,operatingIncomeRatio,3.83952315451628,0.0,0.0,0.0,-0.949637806140048
,totalOtherIncomeExpensesNet,1.229,0.0,0.0,0.0,-33430000.0
,incomeBeforeTax,7.145,40503000.0,25678000.0,-26984000.0,-5112000.0
,incomeBeforeTaxRatio,3.276020174232,1.78915981977206,0.921779086046595,-6.63813038130381,-0.125954762726063
,incomeTaxExpense,0.0,-60482000.0,32000.0,-615000.0,679000.0
,netIncome,8.374,100977000.0,61002000.0,19402000.0,42352000.0
,netIncomeRatio,3.83952315451628,4.46050887887623,2.18982661449546,4.77293972939729,1.04351254127039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.44106005850972e-06,17.18,10.6,3.31,6.77
,EPSDiluted,1.44106005850972e-06,17.18,10.1,3.31,6.67
,weightedAverageShsOut,5820000.0,5877000.0,5753000.0,5858000.0,6254000.0
,weightedAverageShsOutDil,5820000.0,5877000.0,6037000.0,5858000.0,6628000.0
