date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,5340038000.0,5098691000.0,4486724000.0,4318073000.0,4049830000.0,3934563000.0,3355384000.0,2741732000.0,2620944000.0,1795613000.0,990730000.0,913186000.0,814311000.0,703291000.0,648797000.0,524277000.0
,costOfRevenue,3084873000.0,2757459000.0,2437164000.0,2166062000.0,2137539000.0,2003565000.0,1656170000.0,1323880000.0,1291345000.0,0.0,227597000.0,172039000.0,175680000.0,179426000.0,203172000.0,153897000.0
,grossProfit,2255165000.0,2341232000.0,2049560000.0,2152011000.0,1912291000.0,1930998000.0,1699214000.0,1417852000.0,1329599000.0,1795613000.0,763133000.0,741147000.0,638631000.0,523865000.0,445625000.0,370380000.0
,grossProfitRatio,0.422312537850854,0.459182954997665,0.456805455383482,0.498373001104891,0.472190437623308,0.490778264320587,0.506414168989302,0.517137342380656,0.507297752260254,1.0,0.77027343474004,0.811605740780082,0.784259330894462,0.744876587358576,0.686848120444453,0.70645860871257
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,294216000.0,-276018000.0,-240661000.0,-288320000.0,-197617000.0,-224193000.0,-180753000.0,-123271000.0,-124443000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,985616000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436428000.0,405084000.0,350198000.0,300037000.0,313156000.0,265040000.0
,SellingAndMarketingExpenses,0.0,-942821000.0,-814775000.0,-860348000.0,-775266000.0,-736435000.0,-660772000.0,-558461000.0,-545072000.0,0.0,35664000.0,36098000.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428510000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1279832000.0,1218839000.0,1055436000.0,1148668000.0,972883000.0,960628000.0,841525000.0,681732000.0,669515000.0,1052142000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,4364705000.0,1538620000.0,1381728000.0,1017394000.0,1164656000.0,1042937000.0,814645000.0,642148000.0,621830000.0,-428510000.0,782599000.0,688142000.0,585870000.0,530858000.0,562620000.0,460548000.0
,interestExpense,222921000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33394000.0,12393000.0,12668000.0,9519000.0,8076000.0,8279000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,321533000.0,302455000.0,228609000.0,0.0,12000.0,10198000.0,6906000.0,7118000.0,7118000.0,90639000.0,45776000.0,39554000.0,33256000.0,31528000.0,29357000.0,26898000.0
