Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-23
Revenue,276657000.0,0.0,195295000.0,292679000.0,558633000.0,421860102.0,231205241.0,105723993.0,
Revenue Growth,0.0,-1,-0.332733130836172,-0.476080002434514,0.324213874105592,0.824613058836326,1.18687579270677,0.0,
Cost of Revenue,10788000.0,0.0,0.0,0.0,0.0,0.0,0.0,24171529.0,
Gross Profit,265869000.0,0.0,0.0,0.0,0.0,0.0,0.0,81552464.0,
R&D Expenses,291000.0,0.0,946000.0,15827000.0,5346000.0,4212915.0,10714918.0,,
SG&A Expense,42453000.0,0.0,77065000.0,70319000.0,81571000.0,55503282.0,31404970.0,17612943.0,
Operating Expenses,164263000.0,0.0,324405000.0,1200123000.0,606139000.0,274865248.0,153302191.0,47127030.0,
Operating Income,112394000.0,0.0,-129110000.0,-907444000.0,-47506000.0,146994854.0,77903050.0,34425434.0,
Interest Expense,2603000.0,0.0,62058000.0,57052000.0,46447000.0,21972436.0,4132955.0,4017230.0,
Earnings before Tax,168186000.0,0.0,-198950000.0,-910441000.0,28007000.0,112508283.0,74561874.0,25581509.0,
Income Tax Expense,0.0,0.0,0.0,773000.0,149000.0,247936.0,531773.0,12890328.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Net Income,168186000.0,0.0,-198950000.0,-745547000.0,20283000.0,69183803.0,46522577.0,,
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Net Income Com,168186000.0,0.0,-198950000.0,-745547000.0,20283000.0,69183803.0,46522577.0,12691181.0,
EPS,8.2,0.0,-4.04,-15.57,0.5,1.72,1.17,47.991,
EPS Diluted,8.16,0.0,-4.04,-15.57,0.49,1.71,1.17,47.991,
Weighted Average Shs Out,20507000.0,0.0,49268000.0,47874000.0,40139000.0,39337121.0,39787565.0,354417.0,
Weighted Average Shs Out (Dil),20603000.0,0.0,49268000.0,47874000.0,40290000.0,39403599.0,39787565.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gross Margin,0.96100586647,0.0,0.0,0.0,0.0,0.0,0.0,0.7714,
EBITDA Margin,0.557755632426,0.0,-0.0753475511406,-2.25586051613,0.327474388373,0.68517139125,0.636006408696,,
EBIT Margin,0.406257568036,0.0,-0.661102434778,-3.10047526471,-0.0850397309146,0.348444551412,0.336943270244,0.28,
Profit Margin,0.607922445483,0.0,-1.01871527689,-2.54731975987,0.0363082739473,0.163997028095,0.201217657518,,
Free Cash Flow margin,0.421453279693,0.0,0.074569241404,0.324679939456,0.586646331312,0.727766277362,0.678661821511,,
EBITDA,154307000.0,0.0,-14715000.0,-660243000.0,182938000.0,289046473.0,147048015.0,,
EBIT,112394000.0,0.0,-129110000.0,-907444000.0,-47506000.0,146994854.0,77903050.0,29598739.0,
Consolidated Income,168186000.0,0.0,-198950000.0,-745547000.0,20283000.0,69183803.0,46522577.0,,
Earnings Before Tax Margin,0.607922445483,0.0,-1.01871527689,-3.11071515209,0.0501348828301,0.266695718478,0.322492144544,0.242,
Net Profit Margin,0.607922445483,0.0,-1.01871527689,-2.54731975987,0.0363082739473,0.163997028095,0.201217657518,,
