date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,13171100000.0,14953700000.0,15290200000.0,15273600000.0,15416900000.0,15134400000.0,15317800000.0,14584500000.0,14219400000.0,13872500000.0,12542500000.0,11720700000.0,13359900000.0,12694000000.0,11376900000.0,10481100000.0,9747200000.0,8621404000.0,7536299000.0,6889406000.0,6154230000.0,5130500000.0,4092000000.0,3124800000.0,2641700000.0,2257500000.0,1756200000.0
,costOfRevenue,10989200000.0,12194000000.0,12437300000.0,12481800000.0,12671200000.0,11361900000.0,11350000000.0,10724400000.0,10380700000.0,10250600000.0,9214200000.0,8450600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-225670000.0,-195700000.0,-154400000.0,-120100000.0,-99700000.0,-84800000.0,-72300000.0
,grossProfit,2181900000.0,2759700000.0,2852900000.0,2791800000.0,2745700000.0,3772500000.0,3967800000.0,3860100000.0,3838700000.0,3621900000.0,3328300000.0,3270100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6379900000.0,5326200000.0,4246400000.0,3244900000.0,2741400000.0,2342300000.0,1828500000.0
,grossProfitRatio,0.165658145485191,0.18454964323211,0.186583563328145,0.182785983658077,0.17809676394087,0.249266571519188,0.259031975871209,0.264671397716754,0.269962164366992,0.261084880158587,0.265361769982061,0.279002107382665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03666908776565,1.03814443036741,1.03773216031281,1.03843445980543,1.03774084869592,1.03756367663344,1.04116843184148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,360500000.0,405900000.0,455400000.0,450000000.0,443900000.0,1852400000.0,2023700000.0,1993400000.0,2034500000.0,1950800000.0,1868100000.0,1895200000.0,11670500000.0,11034900000.0,9893400000.0,9141300000.0,8531800000.0,7456729000.0,6432184000.0,5921222000.0,5276140000.0,4406400000.0,3531900000.0,2721200000.0,2315100000.0,1986600000.0,1551600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,8100000.0,14800000.0,12900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,583100000.0,637400000.0,719400000.0,732100000.0,736800000.0,1852400000.0,2023700000.0,1993400000.0,2034500000.0,1950800000.0,1868100000.0,1895200000.0,11670500000.0,11034900000.0,9893400000.0,9141300000.0,8531800000.0,7456729000.0,6432184000.0,5921222000.0,5501810000.0,4602100000.0,3686300000.0,2841300000.0,2414800000.0,2071400000.0,1623900000.0
,costAndExpenses,11572300000.0,12831400000.0,13156700000.0,13213900000.0,13408000000.0,13214300000.0,13373700000.0,12717800000.0,12415200000.0,12201400000.0,11082300000.0,10345800000.0,11670500000.0,11034900000.0,9893400000.0,9141300000.0,8531800000.0,7456729000.0,6432184000.0,5921222000.0,5276140000.0,4406400000.0,3531900000.0,2721200000.0,2315100000.0,1986600000.0,1551600000.0
,interestExpense,223400000.0,248300000.0,268500000.0,224500000.0,209700000.0,181100000.0,177200000.0,197200000.0,179700000.0,158100000.0,134700000.0,122200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,222600000.0,231500000.0,264000000.0,282100000.0,292900000.0,291100000.0,107100000.0,284800000.0,282700000.0,91400000.0,253000000.0,242800000.0,295200000.0,277300000.0,261100000.0,262200000.0,289300000.0,221191000.0,204806000.0,258044000.0,225670000.0,195700000.0,154400000.0,120100000.0,99700000.0,84800000.0,72300000.0
,EBITDA,1821400000.0,2353800000.0,2397500000.0,2341800000.0,2301800000.0,2211200000.0,2051200000.0,2151500000.0,2086900000.0,1762500000.0,1713200000.0,1617700000.0,1984600000.0,1936400000.0,1744600000.0,1602000000.0,1504700000.0,1385866000.0,1308921000.0,1226228000.0,1103760000.0,919800000.0,714500000.0,523700000.0,426300000.0,355700000.0,276900000.0
,EBITDARatio,0.138287614550038,0.157405859419408,0.156799780251403,0.153323381521056,0.149303686214479,0.146104239348768,0.133909569259293,0.147519627001268,0.14676427978677,0.127049918904307,0.136591588598764,0.138020766677758,0.14854901608545,0.152544509216953,0.153345814765006,0.152846552365687,0.154372537754432,0.160747135849335,0.173682201303319,0.177987478165752,0.179349813055411,0.179280771854595,0.17460899315738,0.167594726062468,0.161373358064882,0.157563676633444,0.157669969251794
