Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,14625000000.0,13291000000.0,13514000000.0,12436000000.0,11034000000.0
Stock-based compensation,000000.0,000000.0,000000.0,000000.0,232000000.0
Operating Cash Flow,19395000000.0,20845000000.0,26784000000.0,24945000000.0,17748000000.0
Capital Expenditure,-12962000000.0,-15366000000.0,-13968000000.0,-19627000000.0,-15024000000.0
Acquisitions and disposals,-29000000.0,-71000000.0,-113000000.0,-66000000.0,-45000000.0
Investment purchases and sales,0,1454000000,0,675000000,0
Investing Cash flow,-12365000000.0,-14042000000.0,-16587000000.0,-19243000000.0,-15588000000.0
Issuance (repayment) of debt,-4766000000.0,-4229000000.0,-8236000000.0,-3178000000.0,-3178000000.0
Issuance (buybacks) of shares,000000.0,000000.0,-0000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,-6933000000.0,-7161000000.0,-15096000000.0,7292000000.0,-1150000000.0
Effect of forex changes on cash,-130000000.0,-357000000.0,-64000000.0,185000000.0,113000000.0
Net cash flow / Change in cash,-32000000.0,-715000000.0,-4963000000.0,13179000000.0,1123000000.0
Free Cash Flow,6434000000.0,5478000000.0,12816000000.0,5319000000.0,2724000000.0
Net Cash/Marketcap,,,,,
