Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31
Revenue,1142761000.0,755932000.0,472852000.0,298870000.0
Revenue Growth,0.0,0.598665121433345,0.582132699836049,
Cost of Revenue,358903000.0,241584000.0,178664000.0,159958000.0
Gross Profit,783858000.0,514348000.0,294188000.0,138912000.0
R&D Expenses,1207059000.0,251662000.0,207973000.0,167549000.0
SG&A Expense,965665000.0,337407000.0,224149000.0,326920000.0
Operating Expenses,2172724000.0,589069000.0,432122000.0,
Operating Income,-1388866000.0,-74721000.0,-137934000.0,-188008000.0
Interest Expense,0.0,995000.0,112000.0,
Earnings before Tax,-1360839000.0,-62564000.0,-129733000.0,-181819000.0
Income Tax Expense,532000.0,410000.0,311000.0,-280000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-1361371000.0,-62974000.0,-130044000.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-1361371000.0,-62974000.0,-130044000.0,-182099000.0
EPS,-3.24,-0.5,-1.03,-0.34
EPS Diluted,-3.24,-0.5,-1.03,-0.34
Weighted Average Shs Out,420473000.0,529344043.0,529000000.0,
Weighted Average Shs Out (Dil),420473000.0,127091000.0,126562000.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.685933454152,0.6804,0.6222,0.4648
EBITDA Margin,-1.19104082131,-0.054,-0.24,
EBIT Margin,-1.21535999216,-0.0814,-0.2741,
Profit Margin,-1.1912998431,-0.083,-0.275,
Free Cash Flow margin,-0.0289876885893,-0.1092,-0.3048,
EBITDA,-1361075000.0,-40710000.0,-113486000.0,
EBIT,-1388866000.0,-61569000.0,-129621000.0,
Consolidated Income,-1361371000.0,-62974000.0,-130044000.0,
Earnings Before Tax Margin,-1.19083430394,-0.0828,-0.2744,-0.6084
Net Profit Margin,-1.1912998431,-0.0833,-0.275,
