date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,1371868000.0,1517557000.0,1472441000.0,1188236000.0,992075000.0,882734000.0,928305000.0,836214000.0,830871000.0,780078000.0,732068000.0,682487000.0,654604000.0,550459000.0,419297000.0,277935000.0,229825000.0,185599000.0,112625000.0,93442000.0,64987000.0,42500000.0,17500000.0,14700000.0,13100000.0,10200000.0
,costOfRevenue,520834000.0,564681000.0,571496000.0,435511000.0,349089000.0,326542000.0,352801000.0,334085000.0,314427000.0,299150000.0,268188000.0,244918000.0,252826000.0,214674000.0,168314000.0,105536000.0,87299000.0,70597000.0,45772000.0,36014000.0,26816000.0,21800000.0,6100000.0,5200000.0,4700000.0,3500000.0
,grossProfit,851034000.0,952876000.0,900945000.0,752725000.0,642986000.0,556192000.0,575504000.0,502129000.0,516444000.0,480928000.0,463880000.0,437569000.0,401778000.0,335785000.0,250983000.0,172399000.0,142526000.0,115002000.0,66853000.0,57428000.0,38171000.0,20700000.0,11400000.0,9500000.0,8400000.0,6700000.0
,grossProfitRatio,0.620346855528374,0.627901291351824,0.611871715063626,0.633481059318183,0.648122369780511,0.630078823292181,0.619951416829598,0.600479063971663,0.621569413302426,0.616512707703589,0.633656982684669,0.641138952097256,0.613772601450648,0.610009101495298,0.598580481138668,0.620285318509723,0.620150114217339,0.619626183330729,0.593589345172031,0.614584448106847,0.587363626571468,0.487058823529412,0.651428571428571,0.646258503401361,0.641221374045801,0.656862745098039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,77381000.0,79573000.0,78041000.0,63455000.0,58155000.0,50895000.0,51596000.0,52088000.0,51012000.0,51451000.0,48114000.0,44280000.0,60495000.0,30658000.0,25732000.0,11960000.0,14121000.0,12814000.0,8304000.0,7992000.0,7524000.0,8700000.0,8400000.0,6400000.0,6300000.0,5200000.0
,GeneralAndAdministrativeExpenses,594526000.0,687599000.0,690746000.0,624096000.0,455629000.0,415757000.0,445967000.0,394250000.0,373114000.0,358132000.0,305055000.0,281102000.0,280997000.0,225187000.0,157706000.0,98273000.0,99360000.0,59461000.0,40587000.0,32366000.0,43854000.0,22200000.0,15800000.0,20300000.0,9600000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4434000.0,9522000.0,8288000.0,1345000.0,845000.0,4588000.0,-763000.0,-1801000.0,-721000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
