date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,96256000.0,69668000.0,112864000.0,78847000.0,69932000.0,113040000.0,39596000.0,86231000.0
,depreciationAndAmortization,206013000.0,197400000.0,209329000.0,229216000.0,221309000.0,203897000.0,187207000.0,168053000.0
,deferredIncomeTax,0.0,-8116000.0,1019000.0,963000.0,-25975000.0,8709000.0,-520000.0,-11554000.0
,stockBasedCompensation,0.0,6913000.0,8318000.0,7552000.0,12000000.0,10500000.0,8803000.0,20168000.0
,changeInWorkingCapital,-1618181000.0,52338000.0,127876000.0,50989000.0,-298544000.0,183032000.0,94578000.0,21112000.0
,accountsReceivables,0.0,5749000.0,2244000.0,-895000.0,-2655000.0,8306000.0,-5040000.0,-2909000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,8996000.0,14050000.0,7034000.0,-1427000.0,14590000.0,2498000.0,26485000.0
,otherWorkingCapital,-1453672000.0,164509000.0,112171000.0,-15705000.0,-66694000.0,231850000.0,48818000.0,-45760000.0
,otherNonCashItems,0.0,13687000.0,8614000.0,8097000.0,31116000.0,12608000.0,19597000.0,24191000.0
,netCashProvidedByOperatingActivites,0.0,399950000.0,449850000.0,444169000.0,418405000.0,428889000.0,370485000.0,311313000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-127000000.0,-261294000.0,309062000.0,63936000.0,-225323000.0,277108000.0,3223000.0,-188908000.0
,acquisitionsNet,0.0,-10000000.0,-13000000.0,0.0,0.0,0.0,0.0,-16000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-544000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,1485000.0,6488000.0,-12715000.0,65859000.0,-6102000.0,-12227000.0,24193000.0
,netCashUsedForInvestingActivites,-127769000.0,-259809000.0,106276000.0,-115157000.0,-159464000.0,66289000.0,-182243000.0,-165259000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-507378000.0,-148398000.0,-166193000.0,-2322620000.0,-685429000.0,-596794000.0,-720865000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649750000.0
,commonStockRepurchased,0.0,-130721000.0,-85408000.0,-76392000.0,-139895000.0,0.0,0.0,0.0
,dividendsPaid,0.0,-170409000.0,-165812000.0,-158987000.0,-200227000.0,-135170000.0,-108269000.0,-16000.0
,otherFinancingActivites,0.0,-23371000.0,-3989000.0,-3548000.0,-36704000.0,-12581000.0,-5222000.0,-137846000.0
,netCashUsedProvidedByFinancingActivities,-42680000.0,-81879000.0,-403607000.0,-300120000.0,-547946000.0,-243180000.0,-127160000.0,-188977000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-51000.0,72000.0,-157000.0,293000.0,-76000.0,-83000.0,-215000.0,-202000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,58334000.0,152362000.0,29185000.0,-289081000.0,251915000.0,60867000.0,-43125000.0
,cashAtEndOfPeriod,0.0,361670000.0,303336000.0,113343000.0,84158000.0,373239000.0,121324000.0,60457000.0
,cashAtBeginningOfPeriod,0.0,303336000.0,150974000.0,84158000.0,373239000.0,121324000.0,60457000.0,103582000.0
,operatingCashFlow,0.0,399950000.0,449850000.0,444169000.0,418405000.0,428889000.0,370485000.0,311313000.0
,capitalExpenditure,0.0,-261294000.0,309062000.0,63936000.0,-225323000.0,277108000.0,3223000.0,-188908000.0
,freeCashFlow,0.0,138656000.0,240576000.0,277791000.0,193082000.0,224172000.0,197246000.0,122405000.0
