date,,2021-01-31_FY,2020-02-02_FY,2019-02-03_FY,2018-01-28_FY,2017-01-29_FY,2016-01-31_FY,2015-02-01_FY,2014-02-02_FY,2013-02-03_FY,2012-01-29_FY,2011-01-30_FY,2010-01-31_FY,2009-02-01_FY,2008-02-03_FY,2007-01-28_FY,2006-01-29_FY,2005-01-30_FY,2004-02-01_FY,2003-02-02_FY,2002-02-03_FY,2001-01-28_FY,2000-01-30_FY,1999-01-31_FY,1998-02-01_FY,1997-02-02_FY,1996-01-28_FY,1995-01-29_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,12866000000.0,11242000000.0,11121000000.0,8630000000.0,7957000000.0,7009000000.0,6345000000.0,5385000000.0,4535000000.0,3883000000.0,3338000000.0,2661000000.0,2260000000.0,4395000000.0,5761000000.0,5838000000.0,5001000000.0,4304000000.0,3664000000.0,3044000000.0,2581000000.0,2320000000.0,1614000000.0,1160000000.0,938000000.0,732000000.0,605000000.0
,depreciationAndAmortization,2519000000.0,2296000000.0,2152000000.0,2062000000.0,1973000000.0,1863000000.0,1786000000.0,1757000000.0,1684000000.0,1682000000.0,1718000000.0,1806000000.0,1902000000.0,1906000000.0,1886000000.0,1579000000.0,1319000000.0,1076000000.0,903000000.0,764000000.0,601000000.0,463000000.0,373000000.0,283000000.0,232000000.0,181000000.0,130000000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,310000000.0,251000000.0,282000000.0,273000000.0,267000000.0,244000000.0,225000000.0,228000000.0,218000000.0,215000000.0,214000000.0,201000000.0,176000000.0,207000000.0,297000000.0,175000000.0,125000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,3023000000.0,-378000000.0,-926000000.0,-852000000.0,-876000000.0,434000000.0,-497000000.0,620000000.0,-1234000000.0,1787000000.0,-180000000.0,1328000000.0,241000000.0,-3101000000.0,2624000000.0,-1216000000.0,-113000000.0,-108000000.0,22000000.0,468000000.0,658000000.0,658000000.0,72000000.0,137000000.0,611000000.0,337000000.0,-200000000.0
,accountsReceivables,0.0,-170000000.0,33000000.0,139000000.0,-138000000.0,0.0,-81000000.0,-15000000.0,-143000000.0,-170000000.0,-102000000.0,0.0,121000000.0,116000000.0,96000000.0,-358000000.0,-266000000.0,25000000.0,-152000000.0,-85000000.0,-248000000.0,-118000000.0,0.0,-168000000.0,-63000000.0,-53000000.0,-74000000.0
,inventory,-1657000000.0,-593000000.0,-1244000000.0,-84000000.0,-769000000.0,-546000000.0,-124000000.0,-455000000.0,-350000000.0,256000000.0,-355000000.0,625000000.0,743000000.0,-491000000.0,-563000000.0,-971000000.0,-849000000.0,-693000000.0,-1613000000.0,-169000000.0,-1067000000.0,-1196000000.0,-698000000.0,-894000000.0,-528000000.0,-431000000.0,-456000000.0
,accountsPayables,5118000000.0,68000000.0,743000000.0,352000000.0,446000000.0,888000000.0,244000000.0,605000000.0,698000000.0,422000000.0,-133000000.0,0.0,-646000000.0,-465000000.0,531000000.0,12000000.0,917000000.0,790000000.0,-1124000000.0,-1460000000.0,17000000.0,-407000000.0,0.0,-268000000.0,-265000000.0,-144000000.0,-160000000.0
,otherWorkingCapital,133000000.0,1435000000.0,1813000000.0,2739000000.0,3591000000.0,4467000000.0,4033000000.0,4530000000.0,3910000000.0,5144000000.0,3357000000.0,3537000000.0,2209000000.0,1968000000.0,5069000000.0,2445000000.0,3661000000.0,3774000000.0,3882000000.0,3860000000.0,3392000000.0,2734000000.0,2076000000.0,2004000000.0,1867000000.0,1256000000.0,919000000.0
,otherNonCashItems,121000000.0,251000000.0,529000000.0,273000000.0,267000000.0,0.0,-98000000.0,228000000.0,315000000.0,215000000.0,214000000.0,0.0,919000000.0,207000000.0,297000000.0,253000000.0,125000000.0,0.0,0.0,0.0,0.0,0.0,54000000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,18839000000.0,13723000000.0,13038000000.0,12031000000.0,9783000000.0,9373000000.0,8242000000.0,7628000000.0,6975000000.0,6651000000.0,4585000000.0,5125000000.0,5528000000.0,5727000000.0,7661000000.0,6484000000.0,6904000000.0,6545000000.0,4802000000.0,5963000000.0,2796000000.0,2446000000.0,1917000000.0,1029000000.0,1100000000.0,713000000.0,535000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-2678000000.0,-2442000000.0,-1897000000.0,-1621000000.0,0.0,-1442000000.0,-1389000000.0,-1312000000.0,-1221000000.0,-1096000000.0,0.0,147000000.0,318000000.0,138000000.0,164000000.0,96000000.0,265000000.0,-2749000000.0,-3393000000.0,-3558000000.0,-2581000000.0,-2320000000.0,-1481000000.0,-1194000000.0,-1278000000.0,-1101000000.0
,acquisitionsNet,0.0,0.0,-21000000.0,-374000000.0,0.0,-1522000000.0,-200000000.0,-206000000.0,-170000000.0,-65000000.0,0.0,0.0,0.0,8324000000.0,-4268000000.0,-2546000000.0,-727000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-6965000000.0,-9963000000.0,-8000000000.0,-6880000000.0,0.0,-7000000000.0,-8546000000.0,-3984000000.0,-3470000000.0,-2608000000.0,0.0,-168000000.0,-11225000000.0,-5409000000.0,-18230000000.0,-25890000000.0,-159000000.0,0.0,0.0,0.0,0.0,-2000000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,144000000.0,0.0,0.0,0.0,0.0,0.0,33000000.0,139000000.0,10899000000.0,5434000000.0,19907000000.0,25990000000.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,73000000.0,6990000000.0,10010000000.0,8043000000.0,6918000000.0,0.0,7371000000.0,8634000000.0,4034000000.0,3627000000.0,2692000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0
