date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1752302000.0,1391042000.0,1324487000.0,1133804000.0,1037691000.0,931216000.0,778182000.0,670292000.0,585746000.0,507673000.0,419373000.0,307498000.0,186232000.0,193988000.0,178085000.0,164266000.0,139566000.0,100087000.0,81992000.0,66352000.0,51708000.0,45600000.0,30800000.0,23100000.0,19000000.0
,depreciationAndAmortization,314635000.0,270875000.0,258937000.0,233845000.0,217866000.0,210256000.0,194205000.0,183180000.0,177106000.0,165880000.0,161442000.0,148179000.0,112998000.0,78943000.0,64938000.0,57228000.0,54325000.0,42374000.0,36907000.0,30544000.0,24812000.0,17900000.0,12200000.0,8300000.0,6100000.0
,deferredIncomeTax,12381000.0,21158000.0,20160000.0,-4593000.0,10394000.0,-22650000.0,1487000.0,1919000.0,8162000.0,54120000.0,99257000.0,50381000.0,11031000.0,-6341000.0,-1017000.0,-671000.0,7640000.0,13796000.0,5666000.0,6371000.0,3245000.0,5500000.0,7600000.0,-1000000.0,1500000.0
,stockBasedCompensation,22747000.0,21921000.0,20176000.0,19401000.0,18859000.0,21899000.0,23095000.0,21722000.0,22026000.0,20579000.0,16973000.0,21413000.0,13554000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,725272000.0,-284847000.0,-101224000.0,-107020000.0,-106302000.0,-272794000.0,-175769000.0,-47892000.0,-567517000.0,-44694000.0,76950000.0,173412000.0,248604000.0,6436000.0,141918000.0,-54688000.0,38045000.0,-42006000.0,54096000.0,133255000.0,46872000.0,41000000.0,114700000.0,19200000.0,-23100000.0
,accountsReceivables,-20515000.0,-15577000.0,18138000.0,-27742000.0,-38548000.0,-23858000.0,-19271000.0,-16937000.0,4404000.0,-21219000.0,-21748000.0,-9714000.0,-7437000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-198864000.0,-239912000.0,-163367000.0,-231802000.0,-119270000.0,-76226000.0,-179742000.0,-96876000.0,-276904000.0,37740000.0,-110271000.0,-339742000.0,-142333000.0,-68823000.0,-91427000.0,-62157000.0,-66375000.0,-50211000.0,-56305000.0,-35115000.0,-78145000.0,-47900000.0,-53300000.0,-27900000.0,-24900000.0
,accountsPayables,580608000.0,213423000.0,177676000.0,253265000.0,322427000.0,191064000.0,360646000.0,127178000.0,645706000.0,383632000.0,82574000.0,79824000.0,50410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,178245000.0,-635765000.0,-350918000.0,-249694000.0,-142674000.0,-36372000.0,236422000.0,412191000.0,460083000.0,1027600000.0,1072294000.0,995344000.0,821932000.0,573328000.0,566892000.0,424974000.0,479662000.0,441617000.0,483623000.0,429527000.0,296272000.0,249400000.0,208400000.0,93700000.0,74500000.0
,otherNonCashItems,9266000.0,11445000.0,13365000.0,14661000.0,8885000.0,8945000.0,7678000.0,9459000.0,9252000.0,537591000.0,6893000.0,8739000.0,8226000.0,12777000.0,11029000.0,3517000.0,5125000.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,-100000.0,0.0
,netCashProvidedByOperatingActivites,2836603000.0,1708479000.0,1727555000.0,1403687000.0,1454167000.0,1281476000.0,1190430000.0,908026000.0,1251555000.0,1118991000.0,703687000.0,285200000.0,298542000.0,299418000.0,185928000.0,213322000.0,226536000.0,172841000.0,104533000.0,50029000.0,5832000.0,29700000.0,-19100000.0,17900000.0,4900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-628057000.0,-504268000.0,-465940000.0,-476344000.0,-414020000.0,-429987000.0,-395881000.0,-300719000.0,-328319000.0,-365419000.0,-414779000.0,-341679000.0,-282655000.0,-228871000.0,-205159000.0,-173486000.0,-136497000.0,-102257000.0,-68521000.0,-81987000.0,-86000000.0,-107000000.0,-37200000.0,-34500000.0
,acquisitionsNet,-1000000.0,-142000000.0,-35000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34000000.0,0.0,0.0,-63000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21724000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12500000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17364000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,34900000.0
,otherInvestingActivites,-975000.0,-142026000.0,-34818000.0,-2747000.0,-57871000.0,4074000.0,3705000.0,5396000.0,-19732000.0,5951000.0,-5346000.0,-170000.0,6603000.0,1734000.0,2795000.0,-2704000.0,-153000.0,659000.0,-5406000.0,2677000.0,-11391000.0,1200000.0,-300000.0,-800000.0,100000.0
,netCashUsedForInvestingActivites,-614895000.0,-796746000.0,-534302000.0,-464223000.0,-529096000.0,-407188000.0,-423402000.0,-388754000.0,-317407000.0,-319653000.0,-351277000.0,-410661000.0,-367597000.0,-300318000.0,-225201000.0,-269073000.0,-171986000.0,-134565000.0,-105385000.0,-77846000.0,-40517000.0,-77800000.0,-100800000.0,-37700000.0,-11200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
