date,,2020-11-30_FY,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY,2015-11-30_FY,2014-11-30_FY,2013-11-30_FY,2012-11-30_FY,2011-11-30_FY,2010-11-30_FY,2009-11-30_FY,2008-11-30_FY,2007-11-30_FY,2006-11-30_FY,2005-11-30_FY,2004-11-30_FY,2003-11-30_FY,2002-11-30_FY,2001-11-30_FY,2000-11-30_FY,1999-11-30_FY,1998-11-30_FY,1997-11-30_FY,1996-11-30_FY,1995-11-30_FY,1994-11-30_FY,1993-11-30_FY,1992-11-30_FY,1991-11-30_FY,1990-11-30_FY,1989-11-30_FY,1988-11-30_FY,1987-11-30_FY,1986-11-30_FY,1985-11-30_FY
,revenue,4183174000.0,4552747000.0,4547002000.0,4368529000.0,3594646000.0,3032030000.0,2400949000.0,2097130000.0,1548432000.0,1305562000.0,1589996000.0,1824850000.0,3033936000.0,6416526000.0,11003792000.0,9441650000.0,7052684000.0,5850554000.0,4938894000.0,4501715000.0,3870488000.0,3817100000.0,2403000000.0,1843600000.0,1754100000.0,1366900000.0,1307600000.0,1237900000.0,1094200000.0,1221000000.0,1366300000.0,1265200000.0,903400000.0,671900000.0,501100000.0,356900000.0
,costOfRevenue,3380451000.0,3708928000.0,3743920000.0,3646468000.0,3041101000.0,2539368000.0,1985651000.0,1737086000.0,1320520000.0,1133497000.0,1308288000.0,1749911000.0,3319304000.0,6831175000.0,8853503000.0,6888139000.0,5325856000.0,4479019000.0,3890243000.0,3612936000.0,3081559000.0,3011900000.0,1931600000.0,1498600000.0,1422800000.0,1111400000.0,1042600000.0,958300000.0,847500000.0,959400000.0,1036500000.0,916700000.0,0.0,0.0,0.0,0.0
,grossProfit,802723000.0,843819000.0,803082000.0,722061000.0,553545000.0,492662000.0,415298000.0,360044000.0,227912000.0,172065000.0,281708000.0,74939000.0,-285368000.0,-414649000.0,2150289000.0,2553511000.0,1726828000.0,1371535000.0,1048651000.0,888779000.0,788929000.0,805200000.0,471400000.0,345000000.0,331300000.0,255500000.0,265000000.0,279600000.0,246700000.0,261600000.0,329800000.0,348500000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.191893284859774,0.185342827088788,0.176617912197971,0.165286987908287,0.153991519609998,0.16248585930878,0.172972437148811,0.171684158826587,0.147188898188619,0.13179381752839,0.177175288491292,0.0410658410280297,-0.094058674935793,-0.0646220400260203,0.195413453834823,0.270451774848676,0.244846926361652,0.234428226796984,0.212325067110167,0.19743120121998,0.203831919902607,0.21094548217233,0.196171452351228,0.187133868518117,0.188871786101134,0.186919306459873,0.2026613643316,0.225866386622506,0.225461524401389,0.214250614250614,0.241381834150626,0.275450521656655,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,474862000.0,501683000.0,447998000.0,429824000.0,393258000.0,346709000.0,291469000.0,258850000.0,251159000.0,247886000.0,292639000.0,306275000.0,501027000.0,824621000.0,1380255000.0,1185547000.0,938930000.0,766414000.0,618683000.0,556725000.0,475174000.0,472900000.0,314500000.0,234500000.0,227100000.0,187400000.0,176400000.0,148000000.0,131900000.0,127800000.0,158300000.0,135500000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,474862000.0,501683000.0,447998000.0,429824000.0,393258000.0,346709000.0,291469000.0,258850000.0,251159000.0,247886000.0,292639000.0,306275000.0,575275000.0,909850000.0,1394572000.0,1196515000.0,952129000.0,808636000.0,595734000.0,536463000.0,517484000.0,512700000.0,332600000.0,248700000.0,239400000.0,195400000.0,182100000.0,160300000.0,150500000.0,144400000.0,174400000.0,144400000.0,806800000.0,601300000.0,442600000.0,300400000.0
