Date,2018-12-31,2017-12-31,2017-12-30,2016-12-31,2016-01-02,2015-01-03,2013-12-28,2012-12-29,2011-12-31,2011-01-01,2010-01-02
Depreciation & Amortization,842000.0,394500.0,716000.0,716000.0,419560.0,330550.0,258310.0,269707.0,344033.0,398881.0,387412.0
Stock-based compensation,6371000.0,,4605000.0,1193782.0,1977611.0,2916924.0,1287917.0,2703253.0,2969150.0,1262071.0,205858.0
Operating Cash Flow,-20908000.0,-396172.0,-9804000.0,-9804000.0,-2936596.0,-2111138.0,-2580406.0,-3906011.0,-10119713.0,-4098829.0,-2661550.0
Capital Expenditure,-1321000.0,-184487.0,-1168000.0,-1167000.0,-1504922.0,-525231.0,-121740.0,-137349.0,-24555.0,-150663.0,-169136.0
Acquisitions and disposals,0.0,,5953000.0,0.0,0.0,1842015.0,225000.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1775000.0,-179487.0,4602000.0,4602000.0,-1724922.0,-647731.0,1590275.0,998651.0,-76565.0,-176663.0,-199136.0
Issuance (repayment) of debt,-215000.0,,-683000.0,-5679811.0,2274052.0,2226396.0,-108421.0,-86071.0,-81712.0,-62608.0,-78467.0
Issuance (buybacks) of shares,125000.0,,49632000.0,6434086.0,2069739.0,467149.0,4757117.0,10382197.0,2550897.0,4678375.0,0.0
Dividend payments,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-90000.0,-78467.0,48949000.0,48949000.0,754275.0,4343791.0,2693545.0,4648696.0,10296126.0,2469185.0,4615767.0
Effect of forex changes on cash,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-22773000.0,-654126.0,43746000.0,43747000.0,-3907243.0,1584922.0,1703414.0,1741336.0,99848.0,-1806307.0,1755081.0
Free Cash Flow,-22229000.0,,-10971000.0,-4441518.0,-2636369.0,-2702146.0,-4043360.0,-10144268.0,-4249492.0,-2830686.0,-580659.0
Net Cash/Marketcap,0.118,0.0331,0.1476,0.1476,0.0109,0.0005,0.0133,0.0112,0.0067,0.005,0.0242
