date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,0.0,0.0,0.0,0.0,0.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,0.0,-318187000.0,329903000.0,96060000.0,6469000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,303692000.0,621879000.0,291976000.0,195916000.0
,otherNonCashItems,0.0,318187000.0,-329903000.0,-96060000.0,-6469000.0
,netCashProvidedByOperatingActivites,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-55528000.0,-102039000.0,-56297000.0,-28927000.0,-25208000.0
,acquisitionsNet,0.0,3674000.0,3144000.0,10358000.0,15535000.0
,purchasesOfInvestments,-476674000.0,-1024610000.0,-396982000.0,-391181000.0,-369811000.0
,salesMaturitiesOfInvestments,291588000.0,1007254000.0,373881000.0,339297000.0,240954000.0
,otherInvestingActivites,-2611000.0,-8913000.0,-5144000.0,-4210000.0,1586000.0
,netCashUsedForInvestingActivites,-243225000.0,-124634000.0,-81398000.0,-74663000.0,-136944000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1967000.0,-1920000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-272902000.0,-167651000.0,-156474000.0,-145765000.0,-135985000.0
,otherFinancingActivites,0.0,0.0,24983000.0,49951000.0,24776000.0
,netCashUsedProvidedByFinancingActivities,-274869000.0,-169571000.0,-131491000.0,-95814000.0,-111209000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-175499000.0,70322000.0,50696000.0,26649000.0,6183000.0
,cashAtEndOfPeriod,161240000.0,336739000.0,266417000.0,215721000.0,189072000.0
,cashAtBeginningOfPeriod,336739000.0,266417000.0,215721000.0,189072000.0,182889000.0
,operatingCashFlow,0.0,0.0,0.0,0.0,0.0
,capitalExpenditure,-55528000.0,-102039000.0,-56297000.0,-28927000.0,-25208000.0
,freeCashFlow,287067000.0,262488000.0,207288000.0,168199000.0,229128000.0
